Id	TalismanaId	Level	RankupBasicMaterial	RankupConsumeMaterial	Property	Resolve	OpenSkillRules	SpecialProperty	SpecialSkill
3293	90044	68	14#2440000|1001#65000		2#11061|1#73740|3#3687|4#3687		null		
3294	90044	69	14#2468000|1001#65000		2#11343|1#75620|3#3781|4#3781		null		
3295	90044	70	14#2620000|1001#70000		2#11625|1#77500|3#3875|4#3875		144214		
3296	90044	71	14#2650000|1001#70000		2#11940|1#79600|3#3980|4#3980		null		
3297	90044	72	14#2680000|1001#70000		2#12255|1#81700|3#4085|4#4085		null		
3298	90044	73	14#2710000|1001#70000		2#12570|1#83800|3#4190|4#4190		null		
3299	90044	74	14#2740000|1001#70000		2#12885|1#85900|3#4295|4#4295		null		
3300	90044	75	14#2902000|1001#75000		2#13200|1#88000|3#4400|4#4400		144215		
3301	90045	1	14#6000		2#450|1#3000|3#150|4#150				
3302	90045	2	14#8000		2#495|1#3300|3#165|4#165				
3303	90045	3	14#10000		2#540|1#3600|3#180|4#180				
3304	90045	4	14#12000		2#585|1#3900|3#195|4#195				
3305	90045	5	14#30000|1001#5000		2#630|1#4200|3#210|4#210		145201		
3306	90045	6	14#36000|1001#5000		2#687|1#4580|3#229|4#229		null		
3307	90045	7	14#42000|1001#5000		2#744|1#4960|3#248|4#248		null		
3308	90045	8	14#48000|1001#5000		2#801|1#5340|3#267|4#267		null		
3309	90045	9	14#54000|1001#5000		2#858|1#5720|3#286|4#286		null		
3310	90045	10	14#88000|1001#10000		2#915|1#6100|3#305|4#305		145202		
3311	90045	11	14#98000|1001#10000		2#996|1#6640|3#332|4#332		null		
3312	90045	12	14#108000|1001#10000		2#1077|1#7180|3#359|4#359		null		
3313	90045	13	14#118000|1001#10000		2#1158|1#7720|3#386|4#386		null		
3314	90045	14	14#128000|1001#10000		2#1239|1#8260|3#413|4#413		null		
3315	90045	15	14#190000|1001#15000		2#1320|1#8800|3#440|4#440		145203		
3316	90045	16	14#204000|1001#15000		2#1413|1#9420|3#471|4#471		null		
3317	90045	17	14#218000|1001#15000		2#1506|1#10040|3#502|4#502		null		
3318	90045	18	14#232000|1001#15000		2#1599|1#10660|3#533|4#533		null		
3319	90045	19	14#246000|1001#15000		2#1692|1#11280|3#564|4#564		null		
3320	90045	20	14#348000|1001#20000		2#1785|1#11900|3#595|4#595		145204		
3321	90045	21	14#366000|1001#20000		2#1902|1#12680|3#634|4#634		null		
3322	90045	22	14#384000|1001#20000		2#2019|1#13460|3#673|4#673		null		
3323	90045	23	14#402000|1001#20000		2#2136|1#14240|3#712|4#712		null		
3324	90045	24	14#420000|1001#20000		2#2253|1#15020|3#751|4#751		null		
3325	90045	25	14#502000|1001#25000		2#2370|1#15800|3#790|4#790		145205		
3326	90045	26	14#524000|1001#25000		2#2499|1#16660|3#833|4#833		null		
3327	90045	27	14#546000|1001#25000		2#2628|1#17520|3#876|4#876		null		
3328	90045	28	14#568000|1001#25000		2#2757|1#18380|3#919|4#919		null		
3329	90045	29	14#590000|1001#25000		2#2886|1#19240|3#962|4#962		null		
3330	90045	30	14#684000|1001#30000		2#3015|1#20100|3#1005|4#1005		145206		
3331	90045	31	14#710000|1001#30000		2#3168|1#21120|3#1056|4#1056		null		
3332	90045	32	14#736000|1001#30000		2#3321|1#22140|3#1107|4#1107		null		
3333	90045	33	14#762000|1001#30000		2#3474|1#23160|3#1158|4#1158		null		
3334	90045	34	14#788000|1001#30000		2#3627|1#24180|3#1209|4#1209		null		
3335	90045	35	14#894000|1001#35000		2#3780|1#25200|3#1260|4#1260		145207		
3336	90045	36	14#924000|1001#35000		2#3945|1#26300|3#1315|4#1315		null		
3337	90045	37	14#954000|1001#35000		2#4110|1#27400|3#1370|4#1370		null		
3338	90045	38	14#984000|1001#35000		2#4275|1#28500|3#1425|4#1425		null		
3339	90045	39	14#1014000|1001#35000		2#4440|1#29600|3#1480|4#1480		null		
3340	90045	40	14#1132000|1001#40000		2#4605|1#30700|3#1535|4#1535		145208		
3341	90045	41	14#1166000|1001#40000		2#4794|1#31960|3#1598|4#1598		null		
3342	90045	42	14#1200000|1001#40000		2#4983|1#33220|3#1661|4#1661		null		
3343	90045	43	14#1234000|1001#40000		2#5172|1#34480|3#1724|4#1724		null		
3344	90045	44	14#1268000|1001#40000		2#5361|1#35740|3#1787|4#1787		null		
3345	90045	45	14#1398000|1001#45000		2#5550|1#37000|3#1850|4#1850		145209		
3346	90045	46	14#1436000|1001#45000		2#5751|1#38340|3#1917|4#1917		null		
3347	90045	47	14#1474000|1001#45000		2#5952|1#39680|3#1984|4#1984		null		
3348	90045	48	14#1512000|1001#45000		2#6153|1#41020|3#2051|4#2051		null		
3349	90045	49	14#1550000|1001#45000		2#6354|1#42360|3#2118|4#2118		null		
3350	90045	50	14#1692000|1001#50000		2#6555|1#43700|3#2185|4#2185		145210		
3351	90045	51	14#1734000|1001#50000		2#6780|1#45200|3#2260|4#2260		null		
3352	90045	52	14#1776000|1001#50000		2#7005|1#46700|3#2335|4#2335		null		
3353	90045	53	14#1818000|1001#50000		2#7230|1#48200|3#2410|4#2410		null		
3354	90045	54	14#1860000|1001#50000		2#7455|1#49700|3#2485|4#2485		null		
3355	90045	55	14#1882000|1001#55000		2#7680|1#51200|3#2560|4#2560		145211		
3356	90045	56	14#1906000|1001#55000		2#7917|1#52780|3#2639|4#2639		null		
3357	90045	57	14#1930000|1001#55000		2#8154|1#54360|3#2718|4#2718		null		
3358	90045	58	14#1954000|1001#55000		2#8391|1#55940|3#2797|4#2797		null		
3359	90045	59	14#1978000|1001#55000		2#8628|1#57520|3#2876|4#2876		null		
3360	90045	60	14#2110000|1001#60000		2#8865|1#59100|3#2955|4#2955		145212		
3361	90045	61	14#2136000|1001#60000		2#9135|1#60900|3#3045|4#3045		null		
3362	90045	62	14#2162000|1001#60000		2#9405|1#62700|3#3135|4#3135		null		
3363	90045	63	14#2188000|1001#60000		2#9675|1#64500|3#3225|4#3225		null		
3364	90045	64	14#2214000|1001#60000		2#9945|1#66300|3#3315|4#3315		null		
3365	90045	65	14#2356000|1001#65000		2#10215|1#68100|3#3405|4#3405		145213		
3366	90045	66	14#2384000|1001#65000		2#10497|1#69980|3#3499|4#3499		null		
3367	90045	67	14#2412000|1001#65000		2#10779|1#71860|3#3593|4#3593		null		
3368	90045	68	14#2440000|1001#65000		2#11061|1#73740|3#3687|4#3687		null		
3369	90045	69	14#2468000|1001#65000		2#11343|1#75620|3#3781|4#3781		null		
3370	90045	70	14#2620000|1001#70000		2#11625|1#77500|3#3875|4#3875		145214		
3371	90045	71	14#2650000|1001#70000		2#11940|1#79600|3#3980|4#3980		null		
3372	90045	72	14#2680000|1001#70000		2#12255|1#81700|3#4085|4#4085		null		
3373	90045	73	14#2710000|1001#70000		2#12570|1#83800|3#4190|4#4190		null		
3374	90045	74	14#2740000|1001#70000		2#12885|1#85900|3#4295|4#4295		null		
3375	90045	75	14#2902000|1001#75000		2#13200|1#88000|3#4400|4#4400		145215		
3376	90046	1	14#6000		2#450|1#3000|3#150|4#150				
3377	90046	2	14#8000		2#495|1#3300|3#165|4#165				
3378	90046	3	14#10000		2#540|1#3600|3#180|4#180				
3379	90046	4	14#12000		2#585|1#3900|3#195|4#195				
3380	90046	5	14#30000|1001#5000		2#630|1#4200|3#210|4#210		146201		
3381	90046	6	14#36000|1001#5000		2#687|1#4580|3#229|4#229		null		
3382	90046	7	14#42000|1001#5000		2#744|1#4960|3#248|4#248		null		
3383	90046	8	14#48000|1001#5000		2#801|1#5340|3#267|4#267		null		
3384	90046	9	14#54000|1001#5000		2#858|1#5720|3#286|4#286		null		
3385	90046	10	14#88000|1001#10000		2#915|1#6100|3#305|4#305		146202		
3386	90046	11	14#98000|1001#10000		2#996|1#6640|3#332|4#332		null		
3387	90046	12	14#108000|1001#10000		2#1077|1#7180|3#359|4#359		null		
3388	90046	13	14#118000|1001#10000		2#1158|1#7720|3#386|4#386		null		
3389	90046	14	14#128000|1001#10000		2#1239|1#8260|3#413|4#413		null		
3390	90046	15	14#190000|1001#15000		2#1320|1#8800|3#440|4#440		146203		
3391	90046	16	14#204000|1001#15000		2#1413|1#9420|3#471|4#471		null		
3392	90046	17	14#218000|1001#15000		2#1506|1#10040|3#502|4#502		null		
3393	90046	18	14#232000|1001#15000		2#1599|1#10660|3#533|4#533		null		
3394	90046	19	14#246000|1001#15000		2#1692|1#11280|3#564|4#564		null		
3395	90046	20	14#348000|1001#20000		2#1785|1#11900|3#595|4#595		146204		
3396	90046	21	14#366000|1001#20000		2#1902|1#12680|3#634|4#634		null		
3397	90046	22	14#384000|1001#20000		2#2019|1#13460|3#673|4#673		null		
3398	90046	23	14#402000|1001#20000		2#2136|1#14240|3#712|4#712		null		
3399	90046	24	14#420000|1001#20000		2#2253|1#15020|3#751|4#751		null		
3400	90046	25	14#502000|1001#25000		2#2370|1#15800|3#790|4#790		146205		
3401	90046	26	14#524000|1001#25000		2#2499|1#16660|3#833|4#833		null		
3402	90046	27	14#546000|1001#25000		2#2628|1#17520|3#876|4#876		null		
3403	90046	28	14#568000|1001#25000		2#2757|1#18380|3#919|4#919		null		
3404	90046	29	14#590000|1001#25000		2#2886|1#19240|3#962|4#962		null		
3405	90046	30	14#684000|1001#30000		2#3015|1#20100|3#1005|4#1005		146206		
3406	90046	31	14#710000|1001#30000		2#3168|1#21120|3#1056|4#1056		null		
3407	90046	32	14#736000|1001#30000		2#3321|1#22140|3#1107|4#1107		null		
3408	90046	33	14#762000|1001#30000		2#3474|1#23160|3#1158|4#1158		null		
3409	90046	34	14#788000|1001#30000		2#3627|1#24180|3#1209|4#1209		null		
3410	90046	35	14#894000|1001#35000		2#3780|1#25200|3#1260|4#1260		146207		
3411	90046	36	14#924000|1001#35000		2#3945|1#26300|3#1315|4#1315		null		
3412	90046	37	14#954000|1001#35000		2#4110|1#27400|3#1370|4#1370		null		
3413	90046	38	14#984000|1001#35000		2#4275|1#28500|3#1425|4#1425		null		
3414	90046	39	14#1014000|1001#35000		2#4440|1#29600|3#1480|4#1480		null		
3415	90046	40	14#1132000|1001#40000		2#4605|1#30700|3#1535|4#1535		146208		
3416	90046	41	14#1166000|1001#40000		2#4794|1#31960|3#1598|4#1598		null		
3417	90046	42	14#1200000|1001#40000		2#4983|1#33220|3#1661|4#1661		null		
3418	90046	43	14#1234000|1001#40000		2#5172|1#34480|3#1724|4#1724		null		
3419	90046	44	14#1268000|1001#40000		2#5361|1#35740|3#1787|4#1787		null		
3420	90046	45	14#1398000|1001#45000		2#5550|1#37000|3#1850|4#1850		146209		
3421	90046	46	14#1436000|1001#45000		2#5751|1#38340|3#1917|4#1917		null		
3422	90046	47	14#1474000|1001#45000		2#5952|1#39680|3#1984|4#1984		null		
3423	90046	48	14#1512000|1001#45000		2#6153|1#41020|3#2051|4#2051		null		
3424	90046	49	14#1550000|1001#45000		2#6354|1#42360|3#2118|4#2118		null		
3425	90046	50	14#1692000|1001#50000		2#6555|1#43700|3#2185|4#2185		146210		
3426	90046	51	14#1734000|1001#50000		2#6780|1#45200|3#2260|4#2260		null		
3427	90046	52	14#1776000|1001#50000		2#7005|1#46700|3#2335|4#2335		null		
3428	90046	53	14#1818000|1001#50000		2#7230|1#48200|3#2410|4#2410		null		
3429	90046	54	14#1860000|1001#50000		2#7455|1#49700|3#2485|4#2485		null		
3430	90046	55	14#1882000|1001#55000		2#7680|1#51200|3#2560|4#2560		146211		
3431	90046	56	14#1906000|1001#55000		2#7917|1#52780|3#2639|4#2639		null		
3432	90046	57	14#1930000|1001#55000		2#8154|1#54360|3#2718|4#2718		null		
3433	90046	58	14#1954000|1001#55000		2#8391|1#55940|3#2797|4#2797		null		
3434	90046	59	14#1978000|1001#55000		2#8628|1#57520|3#2876|4#2876		null		
3435	90046	60	14#2110000|1001#60000		2#8865|1#59100|3#2955|4#2955		146212		
3436	90046	61	14#2136000|1001#60000		2#9135|1#60900|3#3045|4#3045		null		
3437	90046	62	14#2162000|1001#60000		2#9405|1#62700|3#3135|4#3135		null		
3438	90046	63	14#2188000|1001#60000		2#9675|1#64500|3#3225|4#3225		null		
3439	90046	64	14#2214000|1001#60000		2#9945|1#66300|3#3315|4#3315		null		
3440	90046	65	14#2356000|1001#65000		2#10215|1#68100|3#3405|4#3405		146213		
3441	90046	66	14#2384000|1001#65000		2#10497|1#69980|3#3499|4#3499		null		
3442	90046	67	14#2412000|1001#65000		2#10779|1#71860|3#3593|4#3593		null		
3443	90046	68	14#2440000|1001#65000		2#11061|1#73740|3#3687|4#3687		null		
3444	90046	69	14#2468000|1001#65000		2#11343|1#75620|3#3781|4#3781		null		
3445	90046	70	14#2620000|1001#70000		2#11625|1#77500|3#3875|4#3875		146214		
3446	90046	71	14#2650000|1001#70000		2#11940|1#79600|3#3980|4#3980		null		
3447	90046	72	14#2680000|1001#70000		2#12255|1#81700|3#4085|4#4085		null		
3448	90046	73	14#2710000|1001#70000		2#12570|1#83800|3#4190|4#4190		null		
3449	90046	74	14#2740000|1001#70000		2#12885|1#85900|3#4295|4#4295		null		
3450	90046	75	14#2902000|1001#75000		2#13200|1#88000|3#4400|4#4400		146215		
3451	90047	1	14#6000		2#450|1#3000|3#150|4#150				
3452	90047	2	14#8000		2#495|1#3300|3#165|4#165				
3453	90047	3	14#10000		2#540|1#3600|3#180|4#180				
3454	90047	4	14#12000		2#585|1#3900|3#195|4#195				
3455	90047	5	14#30000|1001#5000		2#630|1#4200|3#210|4#210		147201		
3456	90047	6	14#36000|1001#5000		2#687|1#4580|3#229|4#229		null		
3457	90047	7	14#42000|1001#5000		2#744|1#4960|3#248|4#248		null		
3458	90047	8	14#48000|1001#5000		2#801|1#5340|3#267|4#267		null		
3459	90047	9	14#54000|1001#5000		2#858|1#5720|3#286|4#286		null		
3460	90047	10	14#88000|1001#10000		2#915|1#6100|3#305|4#305		147202		
3461	90047	11	14#98000|1001#10000		2#996|1#6640|3#332|4#332		null		
3462	90047	12	14#108000|1001#10000		2#1077|1#7180|3#359|4#359		null		
3463	90047	13	14#118000|1001#10000		2#1158|1#7720|3#386|4#386		null		
3464	90047	14	14#128000|1001#10000		2#1239|1#8260|3#413|4#413		null		
3465	90047	15	14#190000|1001#15000		2#1320|1#8800|3#440|4#440		147203		
3466	90047	16	14#204000|1001#15000		2#1413|1#9420|3#471|4#471		null		
3467	90047	17	14#218000|1001#15000		2#1506|1#10040|3#502|4#502		null		
3468	90047	18	14#232000|1001#15000		2#1599|1#10660|3#533|4#533		null		
3469	90047	19	14#246000|1001#15000		2#1692|1#11280|3#564|4#564		null		
3470	90047	20	14#348000|1001#20000		2#1785|1#11900|3#595|4#595		147204		
3471	90047	21	14#366000|1001#20000		2#1902|1#12680|3#634|4#634		null		
3472	90047	22	14#384000|1001#20000		2#2019|1#13460|3#673|4#673		null		
3473	90047	23	14#402000|1001#20000		2#2136|1#14240|3#712|4#712		null		
3474	90047	24	14#420000|1001#20000		2#2253|1#15020|3#751|4#751		null		
3475	90047	25	14#502000|1001#25000		2#2370|1#15800|3#790|4#790		147205		
3476	90047	26	14#524000|1001#25000		2#2499|1#16660|3#833|4#833		null		
3477	90047	27	14#546000|1001#25000		2#2628|1#17520|3#876|4#876		null		
3478	90047	28	14#568000|1001#25000		2#2757|1#18380|3#919|4#919		null		
3479	90047	29	14#590000|1001#25000		2#2886|1#19240|3#962|4#962		null		
3480	90047	30	14#684000|1001#30000		2#3015|1#20100|3#1005|4#1005		147206		
3481	90047	31	14#710000|1001#30000		2#3168|1#21120|3#1056|4#1056		null		
3482	90047	32	14#736000|1001#30000		2#3321|1#22140|3#1107|4#1107		null		
3483	90047	33	14#762000|1001#30000		2#3474|1#23160|3#1158|4#1158		null		
3484	90047	34	14#788000|1001#30000		2#3627|1#24180|3#1209|4#1209		null		
3485	90047	35	14#894000|1001#35000		2#3780|1#25200|3#1260|4#1260		147207		
3486	90047	36	14#924000|1001#35000		2#3945|1#26300|3#1315|4#1315		null		
3487	90047	37	14#954000|1001#35000		2#4110|1#27400|3#1370|4#1370		null		
3488	90047	38	14#984000|1001#35000		2#4275|1#28500|3#1425|4#1425		null		
3489	90047	39	14#1014000|1001#35000		2#4440|1#29600|3#1480|4#1480		null		
3490	90047	40	14#1132000|1001#40000		2#4605|1#30700|3#1535|4#1535		147208		
3491	90047	41	14#1166000|1001#40000		2#4794|1#31960|3#1598|4#1598		null		
3492	90047	42	14#1200000|1001#40000		2#4983|1#33220|3#1661|4#1661		null		
3493	90047	43	14#1234000|1001#40000		2#5172|1#34480|3#1724|4#1724		null		
3494	90047	44	14#1268000|1001#40000		2#5361|1#35740|3#1787|4#1787		null		
3495	90047	45	14#1398000|1001#45000		2#5550|1#37000|3#1850|4#1850		147209		
3496	90047	46	14#1436000|1001#45000		2#5751|1#38340|3#1917|4#1917		null		
3497	90047	47	14#1474000|1001#45000		2#5952|1#39680|3#1984|4#1984		null		
3498	90047	48	14#1512000|1001#45000		2#6153|1#41020|3#2051|4#2051		null		
3499	90047	49	14#1550000|1001#45000		2#6354|1#42360|3#2118|4#2118		null		
3500	90047	50	14#1692000|1001#50000		2#6555|1#43700|3#2185|4#2185		147210		
3501	90047	51	14#1734000|1001#50000		2#6780|1#45200|3#2260|4#2260		null		
3502	90047	52	14#1776000|1001#50000		2#7005|1#46700|3#2335|4#2335		null		
3503	90047	53	14#1818000|1001#50000		2#7230|1#48200|3#2410|4#2410		null		
3504	90047	54	14#1860000|1001#50000		2#7455|1#49700|3#2485|4#2485		null		
3505	90047	55	14#1882000|1001#55000		2#7680|1#51200|3#2560|4#2560		147211		
3506	90047	56	14#1906000|1001#55000		2#7917|1#52780|3#2639|4#2639		null		
3507	90047	57	14#1930000|1001#55000		2#8154|1#54360|3#2718|4#2718		null		
3508	90047	58	14#1954000|1001#55000		2#8391|1#55940|3#2797|4#2797		null		
3509	90047	59	14#1978000|1001#55000		2#8628|1#57520|3#2876|4#2876		null		
3510	90047	60	14#2110000|1001#60000		2#8865|1#59100|3#2955|4#2955		147212		
3511	90047	61	14#2136000|1001#60000		2#9135|1#60900|3#3045|4#3045		null		
3512	90047	62	14#2162000|1001#60000		2#9405|1#62700|3#3135|4#3135		null		
3513	90047	63	14#2188000|1001#60000		2#9675|1#64500|3#3225|4#3225		null		
3514	90047	64	14#2214000|1001#60000		2#9945|1#66300|3#3315|4#3315		null		
3515	90047	65	14#2356000|1001#65000		2#10215|1#68100|3#3405|4#3405		147213		
3516	90047	66	14#2384000|1001#65000		2#10497|1#69980|3#3499|4#3499		null		
3517	90047	67	14#2412000|1001#65000		2#10779|1#71860|3#3593|4#3593		null		
3518	90047	68	14#2440000|1001#65000		2#11061|1#73740|3#3687|4#3687		null		
3519	90047	69	14#2468000|1001#65000		2#11343|1#75620|3#3781|4#3781		null		
3520	90047	70	14#2620000|1001#70000		2#11625|1#77500|3#3875|4#3875		147214		
3521	90047	71	14#2650000|1001#70000		2#11940|1#79600|3#3980|4#3980		null		
3522	90047	72	14#2680000|1001#70000		2#12255|1#81700|3#4085|4#4085		null		
3523	90047	73	14#2710000|1001#70000		2#12570|1#83800|3#4190|4#4190		null		
3524	90047	74	14#2740000|1001#70000		2#12885|1#85900|3#4295|4#4295		null		
3525	90047	75	14#2902000|1001#75000		2#13200|1#88000|3#4400|4#4400		147215		
3526	90048	1	14#6000		2#450|1#3000|3#150|4#150				
3527	90048	2	14#8000		2#495|1#3300|3#165|4#165				
3528	90048	3	14#10000		2#540|1#3600|3#180|4#180				
3529	90048	4	14#12000		2#585|1#3900|3#195|4#195				
3530	90048	5	14#30000|1001#5000		2#630|1#4200|3#210|4#210		148201		
3531	90048	6	14#36000|1001#5000		2#687|1#4580|3#229|4#229		null		
3532	90048	7	14#42000|1001#5000		2#744|1#4960|3#248|4#248		null		
3533	90048	8	14#48000|1001#5000		2#801|1#5340|3#267|4#267		null		
3534	90048	9	14#54000|1001#5000		2#858|1#5720|3#286|4#286		null		
3535	90048	10	14#88000|1001#10000		2#915|1#6100|3#305|4#305		148202		
3536	90048	11	14#98000|1001#10000		2#996|1#6640|3#332|4#332		null		
3537	90048	12	14#108000|1001#10000		2#1077|1#7180|3#359|4#359		null		
3538	90048	13	14#118000|1001#10000		2#1158|1#7720|3#386|4#386		null		
3539	90048	14	14#128000|1001#10000		2#1239|1#8260|3#413|4#413		null		
3540	90048	15	14#190000|1001#15000		2#1320|1#8800|3#440|4#440		148203		
3541	90048	16	14#204000|1001#15000		2#1413|1#9420|3#471|4#471		null		
3542	90048	17	14#218000|1001#15000		2#1506|1#10040|3#502|4#502		null		
3543	90048	18	14#232000|1001#15000		2#1599|1#10660|3#533|4#533		null		
3544	90048	19	14#246000|1001#15000		2#1692|1#11280|3#564|4#564		null		
3545	90048	20	14#348000|1001#20000		2#1785|1#11900|3#595|4#595		148204		
3546	90048	21	14#366000|1001#20000		2#1902|1#12680|3#634|4#634		null		
3547	90048	22	14#384000|1001#20000		2#2019|1#13460|3#673|4#673		null		
3548	90048	23	14#402000|1001#20000		2#2136|1#14240|3#712|4#712		null		
3549	90048	24	14#420000|1001#20000		2#2253|1#15020|3#751|4#751		null		
3550	90048	25	14#502000|1001#25000		2#2370|1#15800|3#790|4#790		148205		
3551	90048	26	14#524000|1001#25000		2#2499|1#16660|3#833|4#833		null		
3552	90048	27	14#546000|1001#25000		2#2628|1#17520|3#876|4#876		null		
3553	90048	28	14#568000|1001#25000		2#2757|1#18380|3#919|4#919		null		
3554	90048	29	14#590000|1001#25000		2#2886|1#19240|3#962|4#962		null		
3555	90048	30	14#684000|1001#30000		2#3015|1#20100|3#1005|4#1005		148206		
3556	90048	31	14#710000|1001#30000		2#3168|1#21120|3#1056|4#1056		null		
3557	90048	32	14#736000|1001#30000		2#3321|1#22140|3#1107|4#1107		null		
3558	90048	33	14#762000|1001#30000		2#3474|1#23160|3#1158|4#1158		null		
3559	90048	34	14#788000|1001#30000		2#3627|1#24180|3#1209|4#1209		null		
3560	90048	35	14#894000|1001#35000		2#3780|1#25200|3#1260|4#1260		148207		
3561	90048	36	14#924000|1001#35000		2#3945|1#26300|3#1315|4#1315		null		
3562	90048	37	14#954000|1001#35000		2#4110|1#27400|3#1370|4#1370		null		
3563	90048	38	14#984000|1001#35000		2#4275|1#28500|3#1425|4#1425		null		
3564	90048	39	14#1014000|1001#35000		2#4440|1#29600|3#1480|4#1480		null		
3565	90048	40	14#1132000|1001#40000		2#4605|1#30700|3#1535|4#1535		148208		
3566	90048	41	14#1166000|1001#40000		2#4794|1#31960|3#1598|4#1598		null		
3567	90048	42	14#1200000|1001#40000		2#4983|1#33220|3#1661|4#1661		null		
3568	90048	43	14#1234000|1001#40000		2#5172|1#34480|3#1724|4#1724		null		
3569	90048	44	14#1268000|1001#40000		2#5361|1#35740|3#1787|4#1787		null		
3570	90048	45	14#1398000|1001#45000		2#5550|1#37000|3#1850|4#1850		148209		
3571	90048	46	14#1436000|1001#45000		2#5751|1#38340|3#1917|4#1917		null		
3572	90048	47	14#1474000|1001#45000		2#5952|1#39680|3#1984|4#1984		null		
3573	90048	48	14#1512000|1001#45000		2#6153|1#41020|3#2051|4#2051		null		
3574	90048	49	14#1550000|1001#45000		2#6354|1#42360|3#2118|4#2118		null		
3575	90048	50	14#1692000|1001#50000		2#6555|1#43700|3#2185|4#2185		148210		
