Id	Rank	Level	LevUP	Hp	Attack	PhysicalDefence	MagicDefence	Speed	Hit	Dodge	CritFactor	CritDamageFactor	DamageBocusFactor	DamageReduceFactor	CureFacter	TreatFacter
2922	2	922	461	2223210	245540	2644	0	2434	1030	0	0	0	0	0	0	0
2923	2	923	461	2228360	246025	2646	0	2442	1030	0	0	0	0	0	0	0
2924	2	924	462	2231800	246365	2650	0	2444	1030	0	0	0	0	0	0	0
2925	2	925	462	2235230	246700	2652	0	2446	1030	0	0	0	0	0	0	0
2926	2	926	463	2239850	247190	2656	0	2448	1030	0	0	0	0	0	0	0
2927	2	927	463	2244470	247675	2658	0	2450	1030	0	0	0	0	0	0	0
2928	2	928	464	2246070	247840	2662	0	2454	1040	0	0	0	0	0	0	0
2929	2	929	464	2247660	248005	2664	0	2456	1040	0	0	0	0	0	0	0
2930	2	930	465	2252300	248495	2666	0	2458	1040	930	4650	4650	4650	4650	4650	4650
2931	2	931	465	2256940	248985	2670	0	2460	1040	0	0	0	0	0	0	0
2932	2	932	466	2258540	249150	2672	0	2464	1040	0	0	0	0	0	0	0
2933	2	933	466	2260130	249320	2674	0	2466	1040	0	0	0	0	0	0	0
2934	2	934	467	2303200	251200	2678	0	2468	1040	0	0	0	0	0	0	0
2935	2	935	467	2346260	253080	2682	0	2470	1040	0	0	0	0	0	0	0
2936	2	936	468	2359330	253420	2684	0	2474	1040	0	0	0	0	0	0	0
2937	2	937	468	2372390	253760	2686	0	2476	1050	0	0	0	0	0	0	0
2938	2	938	469	2377220	254250	2690	0	2478	1050	0	0	0	0	0	0	0
2939	2	939	469	2382040	254745	2692	0	2480	1050	0	0	0	0	0	0	0
2940	2	940	470	2386880	255240	2694	0	2482	1050	940	4700	4700	4700	4700	4700	4700
2941	2	941	470	2391710	255730	2698	0	2484	1050	0	0	0	0	0	0	0
2942	2	942	471	2396560	256225	2700	0	2488	1050	0	0	0	0	0	0	0
2943	2	943	471	2401410	256720	2704	0	2490	1050	0	0	0	0	0	0	0
2944	2	944	472	2406270	257220	2706	0	2492	1050	0	0	0	0	0	0	0
2945	2	945	472	2411130	257715	2710	0	2494	1050	0	0	0	0	0	0	0
2946	2	946	473	2416010	258215	2712	0	2496	1060	0	0	0	0	0	0	0
2947	2	947	473	2420880	258710	2714	0	2500	1060	0	0	0	0	0	0	0
2948	2	948	474	2425770	259210	2718	0	2502	1060	0	0	0	0	0	0	0
2949	2	949	474	2430650	259710	2720	0	2504	1060	0	0	0	0	0	0	0
2950	2	950	475	2437460	260380	2724	0	2506	1060	950	4750	4750	4750	4750	4750	4750
2951	2	951	475	2444260	261050	2726	0	2508	1060	0	0	0	0	0	0	0
2952	2	952	476	2449170	261555	2728	0	2512	1060	0	0	0	0	0	0	0
2953	2	953	476	2454080	262055	2732	0	2512	1060	0	0	0	0	0	0	0
2954	2	954	477	2459000	262555	2736	0	2516	1060	0	0	0	0	0	0	0
2955	2	955	477	2463920	263060	2738	0	2518	1070	0	0	0	0	0	0	0
2956	2	956	478	2468860	263565	2740	0	2520	1070	0	0	0	0	0	0	0
2957	2	957	478	2473790	264070	2744	0	2522	1070	0	0	0	0	0	0	0
2958	2	958	479	2478730	264575	2746	0	2526	1070	0	0	0	0	0	0	0
2959	2	959	479	2483680	265075	2748	0	2528	1070	0	0	0	0	0	0	0
2960	2	960	480	2490050	265865	2752	0	2530	1070	960	4800	4800	4800	4800	4800	4800
2961	2	961	480	2496430	266655	2754	0	2532	1070	0	0	0	0	0	0	0
2962	2	962	481	2498140	266830	2758	0	2534	1070	0	0	0	0	0	0	0
2963	2	963	481	2499850	267000	2760	0	2538	1070	0	0	0	0	0	0	0
2964	2	964	482	2512570	268495	2764	0	2540	1080	0	0	0	0	0	0	0
2965	2	965	482	2525290	269985	2766	0	2542	1080	0	0	0	0	0	0	0
2966	2	966	483	2527010	270160	2770	0	2544	1080	0	0	0	0	0	0	0
2967	2	967	483	2528720	270330	2772	0	2548	1080	0	0	0	0	0	0	0
2968	2	968	484	2530430	270500	2774	0	2550	1080	0	0	0	0	0	0	0
2969	2	969	484	2532140	270675	2778	0	2552	1080	0	0	0	0	0	0	0
2970	2	970	485	2533850	270845	2780	0	2554	1080	970	4850	4850	4850	4850	4850	4850
2971	2	971	485	2535570	271020	2782	0	2556	1080	0	0	0	0	0	0	0
2972	2	972	486	2537280	271190	2786	0	2558	1080	0	0	0	0	0	0	0
2973	2	973	486	2538990	271365	2788	0	2562	1090	0	0	0	0	0	0	0
2974	2	974	487	2540700	271535	2792	0	2564	1090	0	0	0	0	0	0	0
2975	2	975	487	2542410	271705	2794	0	2566	1090	0	0	0	0	0	0	0
2976	2	976	488	2544130	271880	2798	0	2568	1090	0	0	0	0	0	0	0
2977	2	977	488	2545840	272050	2800	0	2570	1090	0	0	0	0	0	0	0
2978	2	978	489	2549460	273415	2802	0	2574	1090	0	0	0	0	0	0	0
2979	2	979	489	2553080	274785	2806	0	2574	1090	0	0	0	0	0	0	0
2980	2	980	490	2558090	275300	2808	0	2578	1090	980	4900	4900	4900	4900	4900	4900
2981	2	981	490	2563100	275815	2812	0	2580	1090	0	0	0	0	0	0	0
2982	2	982	491	2564820	275990	2814	0	2584	1100	0	0	0	0	0	0	0
2983	2	983	491	2566530	276160	2818	0	2584	1100	0	0	0	0	0	0	0
2984	2	984	492	2568250	276335	2820	0	2588	1100	0	0	0	0	0	0	0
2985	2	985	492	2569970	276510	2822	0	2590	1100	0	0	0	0	0	0	0
2986	2	986	493	2573110	276975	2826	0	2592	1100	0	0	0	0	0	0	0
2987	2	987	493	2576260	277440	2828	0	2594	1100	0	0	0	0	0	0	0
2988	2	988	494	2577970	277615	2832	0	2598	1100	0	0	0	0	0	0	0
2989	2	989	494	2579690	277790	2834	0	2600	1100	0	0	0	0	0	0	0
2990	2	990	495	2581410	277960	2836	0	2602	1100	990	4950	4950	4950	4950	4950	4950
2991	2	991	495	2583120	278135	2840	0	2604	1110	0	0	0	0	0	0	0
2992	2	992	496	2596120	280720	2844	0	2610	1110	0	0	0	0	0	0	0
2993	2	993	496	2609110	283305	2846	0	2616	1110	0	0	0	0	0	0	0
2994	2	994	497	2610830	283480	2848	0	2620	1110	0	0	0	0	0	0	0
2995	2	995	497	2612540	283655	2852	0	2620	1110	0	0	0	0	0	0	0
2996	2	996	498	2614260	283830	2854	0	2624	1110	0	0	0	0	0	0	0
2997	2	997	498	2615980	284010	2856	0	2626	1110	0	0	0	0	0	0	0
2998	2	998	499	2617690	284185	2860	0	2628	1110	0	0	0	0	0	0	0
2999	2	999	499	2619410	284360	2862	0	2630	1110	0	0	0	0	0	0	0
3000	2	1000	500	2624480	284880	2866	0	2634	1120	1000	5000	5000	5000	5000	5000	5000
3001	2	1001	500	2629540	285405	2868	0	2636	1120	0	0	0	0	0	0	0
3002	2	1002	501	2631260	285580	2872	0	2638	1120	0	0	0	0	0	0	0
3003	2	1003	501	2632990	285755	2874	0	2640	1120	0	0	0	0	0	0	0
3004	2	1004	502	2636890	286135	2876	0	2642	1120	0	0	0	0	0	0	0
3005	2	1005	502	2640790	286505	2880	0	2646	1120	0	0	0	0	0	0	0
3006	2	1006	503	2642510	286680	2882	0	2648	1120	0	0	0	0	0	0	0
3007	2	1007	503	2644230	286860	2886	0	2650	1120	0	0	0	0	0	0	0
3008	2	1008	504	2645950	287035	2888	0	2652	1120	0	0	0	0	0	0	0
3009	2	1009	504	2647670	287210	2890	0	2654	1130	0	0	0	0	0	0	0
3010	2	1010	505	2650830	287685	2894	0	2656	1130	1010	5050	5050	5050	5050	5050	5050
3011	2	1011	505	2654000	288165	2896	0	2658	1130	0	0	0	0	0	0	0
3012	2	1012	506	2655720	288340	2900	0	2662	1130	0	0	0	0	0	0	0
3013	2	1013	506	2657440	288515	2902	0	2664	1130	0	0	0	0	0	0	0
3014	2	1014	507	2659160	288690	2906	0	2666	1130	0	0	0	0	0	0	0
3015	2	1015	507	2660880	288865	2908	0	2668	1130	0	0	0	0	0	0	0
3016	2	1016	508	2662610	289040	2910	0	2672	1130	0	0	0	0	0	0	0
3017	2	1017	508	2664330	289215	2914	0	2674	1130	0	0	0	0	0	0	0
3018	2	1018	509	2668230	289590	2916	0	2680	1140	0	0	0	0	0	0	0
3019	2	1019	509	2672130	289965	2920	0	2688	1140	0	0	0	0	0	0	0
3020	2	1020	510	2686890	291730	2922	0	2690	1140	1020	5100	5100	5100	5100	5100	5100
3021	2	1021	510	2701640	293495	2926	0	2692	1140	0	0	0	0	0	0	0
3022	2	1022	511	2703370	293670	2928	0	2694	1140	0	0	0	0	0	0	0
3023	2	1023	511	2705100	293845	2930	0	2698	1140	0	0	0	0	0	0	0
3024	2	1024	512	2706820	294020	2934	0	2700	1140	0	0	0	0	0	0	0
3025	2	1025	512	2708550	294200	2936	0	2702	1140	0	0	0	0	0	0	0
3026	2	1026	513	2710270	294375	2940	0	2704	1140	0	0	0	0	0	0	0
3027	2	1027	513	2712000	294550	2942	0	2706	1150	0	0	0	0	0	0	0
3028	2	1028	514	2713730	294725	2944	0	2710	1150	0	0	0	0	0	0	0
3029	2	1029	514	2715450	294905	2948	0	2710	1150	0	0	0	0	0	0	0
3030	2	1030	515	2717180	295080	2950	0	2714	1150	1030	5150	5150	5150	5150	5150	5150
3031	2	1031	515	2718900	295255	2952	0	2716	1150	0	0	0	0	0	0	0
3032	2	1032	516	2722810	295630	2956	0	2718	1150	0	0	0	0	0	0	0
3033	2	1033	516	2726710	296005	2960	0	2720	1150	0	0	0	0	0	0	0
3034	2	1034	517	2728440	296180	2962	0	2724	1150	0	0	0	0	0	0	0
3035	2	1035	517	2730170	296355	2964	0	2726	1150	0	0	0	0	0	0	0
3036	2	1036	518	2733350	296840	2968	0	2728	1160	0	0	0	0	0	0	0
3037	2	1037	518	2736530	297325	2970	0	2730	1160	0	0	0	0	0	0	0
3038	2	1038	519	2738260	297500	2974	0	2734	1160	0	0	0	0	0	0	0
3039	2	1039	519	2739980	297675	2976	0	2736	1160	0	0	0	0	0	0	0
3040	2	1040	520	2745160	298210	2980	0	2738	1160	1040	5200	5200	5200	5200	5200	5200
3041	2	1041	520	2750330	298745	2982	0	2740	1160	0	0	0	0	0	0	0
3042	2	1042	521	2752060	298920	2984	0	2742	1160	0	0	0	0	0	0	0
3043	2	1043	521	2753790	299100	2988	0	2746	1160	0	0	0	0	0	0	0
3044	2	1044	522	2755530	299275	2990	0	2748	1160	0	0	0	0	0	0	0
3045	2	1045	522	2757260	299455	2994	0	2750	1170	0	0	0	0	0	0	0
3046	2	1046	523	2761170	299825	2996	0	2752	1170	0	0	0	0	0	0	0
3047	2	1047	523	2765080	300200	2998	0	2754	1170	0	0	0	0	0	0	0
3048	2	1048	524	2776710	301645	3002	0	2756	1170	0	0	0	0	0	0	0
3049	2	1049	524	2788350	303090	3004	0	2758	1170	0	0	0	0	0	0	0
3050	2	1050	525	2790080	303270	3008	0	2762	1170	1050	5250	5250	5250	5250	5250	5250
3051	2	1051	525	2791810	303445	3010	0	2764	1170	0	0	0	0	0	0	0
3052	2	1052	526	2793540	303620	3014	0	2766	1170	0	0	0	0	0	0	0
3053	2	1053	526	2795270	303800	3016	0	2768	1170	0	0	0	0	0	0	0
3054	2	1054	527	2797000	303975	3018	0	2772	1180	0	0	0	0	0	0	0
3055	2	1055	527	2798730	304150	3022	0	2772	1180	0	0	0	0	0	0	0
3056	2	1056	528	2800470	304330	3024	0	2776	1180	0	0	0	0	0	0	0
3057	2	1057	528	2802200	304505	3028	0	2778	1180	0	0	0	0	0	0	0
3058	2	1058	529	2817390	304880	3030	0	2782	1180	0	0	0	0	0	0	0
3059	2	1059	529	2832570	305255	3034	0	2782	1180	0	0	0	0	0	0	0
3060	2	1060	530	2837840	305795	3036	0	2786	1180	1060	5300	5300	5300	5300	5300	5300
3061	2	1061	530	2843120	306335	3038	0	2788	1180	0	0	0	0	0	0	0
3062	2	1062	531	2846340	310235	3042	0	2792	1180	0	0	0	0	0	0	0
3063	2	1063	531	2849570	314135	3044	0	2796	1190	0	0	0	0	0	0	0
3064	2	1064	532	2851320	314315	3048	0	2798	1190	0	0	0	0	0	0	0
3065	2	1065	532	2853070	314495	3050	0	2800	1190	0	0	0	0	0	0	0
3066	2	1066	533	2854820	314675	3052	0	2802	1190	0	0	0	0	0	0	0
3067	2	1067	533	2856570	314855	3056	0	2804	1190	0	0	0	0	0	0	0
3068	2	1068	534	2858320	315040	3058	0	2808	1190	0	0	0	0	0	0	0
3069	2	1069	534	2860070	315220	3060	0	2808	1190	0	0	0	0	0	0	0
3070	2	1070	535	2861820	315400	3064	0	2812	1190	1070	5350	5350	5350	5350	5350	5350
3071	2	1071	535	2863570	315580	3068	0	2814	1190	0	0	0	0	0	0	0
3072	2	1072	536	2867510	315965	3070	0	2818	1200	0	0	0	0	0	0	0
3073	2	1073	536	2871460	316350	3072	0	2818	1200	0	0	0	0	0	0	0
3074	2	1074	537	2873210	316530	3076	0	2822	1200	0	0	0	0	0	0	0
3075	2	1075	537	2874960	316710	3078	0	2824	1200	0	0	0	0	0	0	0
3076	2	1076	538	2876710	316890	3082	0	2826	1200	0	0	0	0	0	0	0
3077	2	1077	538	2878460	317070	3084	0	2828	1200	0	0	0	0	0	0	0
3078	2	1078	539	2890460	319740	3088	0	2836	1200	0	0	0	0	0	0	0
3079	2	1079	539	2902470	322410	3090	0	2840	1200	0	0	0	0	0	0	0
3080	2	1080	540	2907790	322975	3092	0	2844	1200	1080	5400	5400	5400	5400	5400	5400
3081	2	1081	540	2913120	323535	3096	0	2844	1210	0	0	0	0	0	0	0
3082	2	1082	541	2914870	323720	3098	0	2848	1210	0	0	0	0	0	0	0
3083	2	1083	541	2916630	323905	3102	0	2850	1210	0	0	0	0	0	0	0
3084	2	1084	542	2918380	324085	3104	0	2854	1210	0	0	0	0	0	0	0
3085	2	1085	542	2920140	324270	3106	0	2854	1210	0	0	0	0	0	0	0
3086	2	1086	543	2924090	324655	3110	0	2858	1210	0	0	0	0	0	0	0
3087	2	1087	543	2928040	325040	3112	0	2860	1210	0	0	0	0	0	0	0
3088	2	1088	544	2966340	325555	3114	0	2862	1210	0	0	0	0	0	0	0
3089	2	1089	544	3004630	326070	3118	0	2864	1210	0	0	0	0	0	0	0
3090	2	1090	545	3006430	326255	3122	0	2868	1220	1090	5450	5450	5450	5450	5450	5450
3091	2	1091	545	3008220	326435	3124	0	2870	1220	0	0	0	0	0	0	0
3092	2	1092	546	3010020	326620	3126	0	2872	1220	0	0	0	0	0	0	0
3093	2	1093	546	3011820	326800	3130	0	2874	1220	0	0	0	0	0	0	0
3094	2	1094	547	3013610	326985	3132	0	2876	1220	0	0	0	0	0	0	0
3095	2	1095	547	3015410	327165	3134	0	2878	1220	0	0	0	0	0	0	0
3096	2	1096	548	3017210	327350	3138	0	2880	1220	0	0	0	0	0	0	0
3097	2	1097	548	3019000	327530	3142	0	2884	1220	0	0	0	0	0	0	0
3098	2	1098	549	3020800	327715	3144	0	2886	1220	0	0	0	0	0	0	0
3099	2	1099	549	3022590	327895	3146	0	2888	1230	0	0	0	0	0	0	0
3100	2	1100	550	3030350	329850	3150	0	2890	1230	1100	5500	5500	5500	5500	5500	5500
3101	2	1101	550	3038110	331805	3152	0	2892	1230	0	0	0	0	0	0	0
3102	2	1102	551	3039910	331990	3156	0	2896	1230	0	0	0	0	0	0	0
3103	2	1103	551	3041710	332170	3158	0	2898	1230	0	0	0	0	0	0	0
3104	2	1104	552	3043510	332355	3160	0	2900	1230	0	0	0	0	0	0	0
3105	2	1105	552	3045310	332540	3164	0	2902	1230	0	0	0	0	0	0	0
3106	2	1106	553	3057890	334110	3166	0	2906	1230	0	0	0	0	0	0	0
3107	2	1107	553	3070470	335685	3168	0	2908	1230	0	0	0	0	0	0	0
3108	2	1108	554	3072270	335865	3172	0	2910	1240	0	0	0	0	0	0	0
3109	2	1109	554	3074070	336050	3174	0	2912	1240	0	0	0	0	0	0	0
3110	2	1110	555	3075870	336235	3178	0	2916	1240	1110	5550	5550	5550	5550	5550	5550
3111	2	1111	555	3077670	336420	3180	0	2916	1240	0	0	0	0	0	0	0
3112	2	1112	556	3079470	336605	3184	0	2920	1240	0	0	0	0	0	0	0
3113	2	1113	556	3081270	336790	3186	0	2922	1240	0	0	0	0	0	0	0
3114	2	1114	557	3086860	337520	3188	0	2924	1240	0	0	0	0	0	0	0
3115	2	1115	557	3092450	338250	3192	0	2926	1240	0	0	0	0	0	0	0
3116	2	1116	558	3094250	338435	3196	0	2930	1240	0	0	0	0	0	0	0
3117	2	1117	558	3096050	338620	3198	0	2932	1250	0	0	0	0	0	0	0
3118	2	1118	559	3097850	338900	3200	0	2944	1250	0	0	0	0	0	0	0
3119	2	1119	559	3099650	339180	3204	0	2954	1250	0	0	0	0	0	0	0
3120	2	1120	560	3105220	339755	3206	0	2956	1250	1120	5600	5600	5600	5600	5600	5600
3121	2	1121	560	3110790	340335	3208	0	2958	1250	0	0	0	0	0	0	0
3122	2	1122	561	3112590	340520	3212	0	2962	1250	0	0	0	0	0	0	0
3123	2	1123	561	3114400	340705	3214	0	2964	1250	0	0	0	0	0	0	0
3124	2	1124	562	3116200	340890	3218	0	2966	1250	0	0	0	0	0	0	0
3125	2	1125	562	3118010	341075	3220	0	2968	1250	0	0	0	0	0	0	0
3126	2	1126	563	3122060	341465	3222	0	2970	1260	0	0	0	0	0	0	0
3127	2	1127	563	3126120	341850	3226	0	2974	1260	0	0	0	0	0	0	0
3128	2	1128	564	3127920	342040	3230	0	2976	1260	0	0	0	0	0	0	0
3129	2	1129	564	3129730	342225	3232	0	2978	1260	0	0	0	0	0	0	0
3130	2	1130	565	3131540	342410	3234	0	2980	1260	1130	5650	5650	5650	5650	5650	5650
3131	2	1131	565	3133340	342590	3238	0	2982	1260	0	0	0	0	0	0	0
3132	2	1132	566	3135150	342780	3240	0	2986	1260	0	0	0	0	0	0	0
3133	2	1133	566	3136950	342960	3242	0	2988	1260	0	0	0	0	0	0	0
3134	2	1134	567	3149810	344570	3246	0	2990	1260	0	0	0	0	0	0	0
3135	2	1135	567	3162670	346175	3250	0	2992	1270	0	0	0	0	0	0	0
3136	2	1136	568	3164470	346360	3252	0	2996	1270	0	0	0	0	0	0	0
3137	2	1137	568	3166280	346545	3254	0	2998	1270	0	0	0	0	0	0	0
3138	2	1138	569	3168080	346730	3258	0	3000	1270	0	0	0	0	0	0	0
3139	2	1139	569	3169890	346915	3260	0	3002	1270	0	0	0	0	0	0	0
3140	2	1140	570	3192000	348080	3264	0	3004	1270	1140	5700	5700	5700	5700	5700	5700
3141	2	1141	570	3214100	349240	3266	0	3006	1270	0	0	0	0	0	0	0
3142	2	1142	571	3215930	349430	3268	0	3010	1270	0	0	0	0	0	0	0
3143	2	1143	571	3217750	349615	3272	0	3012	1270	0	0	0	0	0	0	0
3144	2	1144	572	3219570	349800	3274	0	3014	1280	0	0	0	0	0	0	0
3145	2	1145	572	3221400	349980	3276	0	3016	1280	0	0	0	0	0	0	0
3146	2	1146	573	3223220	350170	3280	0	3018	1280	0	0	0	0	0	0	0
3147	2	1147	573	3225050	350355	3284	0	3022	1280	0	0	0	0	0	0	0
3148	2	1148	574	3226870	350540	3286	0	3024	1280	0	0	0	0	0	0	0
3149	2	1149	574	3228700	350725	3288	0	3026	1280	0	0	0	0	0	0	0
3150	2	1150	575	3230520	350910	3292	0	3028	1280	1150	5750	5750	5750	5750	5750	5750
3151	2	1151	575	3232350	351095	3294	0	3030	1280	0	0	0	0	0	0	0
3152	2	1152	576	3234170	351280	3296	0	3034	1280	0	0	0	0	0	0	0
3153	2	1153	576	3235990	351465	3300	0	3036	1290	0	0	0	0	0	0	0
3154	2	1154	577	3240370	351885	3304	0	3038	1290	0	0	0	0	0	0	0
3155	2	1155	577	3244740	352300	3306	0	3040	1290	0	0	0	0	0	0	0
3156	2	1156	578	3246570	352485	3308	0	3042	1290	0	0	0	0	0	0	0
3157	2	1157	578	3248390	352670	3312	0	3044	1290	0	0	0	0	0	0	0
3158	2	1158	579	3250220	352855	3314	0	3048	1290	0	0	0	0	0	0	0
3159	2	1159	579	3252040	353040	3316	0	3050	1290	0	0	0	0	0	0	0
3160	2	1160	580	3257760	353630	3320	0	3052	1290	1160	5800	5800	5800	5800	5800	5800
3161	2	1161	580	3263480	354220	3322	0	3054	1290	0	0	0	0	0	0	0
3162	2	1162	581	3276730	355860	3326	0	3060	1300	0	0	0	0	0	0	0
3163	2	1163	581	3289980	357505	3328	0	3066	1300	0	0	0	0	0	0	0
3164	2	1164	582	3291810	357690	3330	0	3070	1300	0	0	0	0	0	0	0
3165	2	1165	582	3293630	357875	3334	0	3070	1300	0	0	0	0	0	0	0
3166	2	1166	583	3297040	358415	3338	0	3074	1300	0	0	0	0	0	0	0
3167	2	1167	583	3300450	358960	3340	0	3076	1300	0	0	0	0	0	0	0
3168	2	1168	584	3304830	359375	3342	0	3078	1300	0	0	0	0	0	0	0
3169	2	1169	584	3309210	359795	3346	0	3080	1300	0	0	0	0	0	0	0
3170	2	1170	585	3311040	359980	3348	0	3084	1300	1170	5850	5850	5850	5850	5850	5850
3171	2	1171	585	3312870	360165	3350	0	3086	1310	0	0	0	0	0	0	0
3172	2	1172	586	3314700	360350	3354	0	3088	1310	0	0	0	0	0	0	0
3173	2	1173	586	3316530	360535	3358	0	3090	1310	0	0	0	0	0	0	0
3174	2	1174	587	3318360	360720	3360	0	3094	1310	0	0	0	0	0	0	0
3175	2	1175	587	3320190	360910	3362	0	3096	1310	0	0	0	0	0	0	0
3176	2	1176	588	3322020	361095	3366	0	3098	1310	0	0	0	0	0	0	0
3177	2	1177	588	3323850	361280	3368	0	3100	1310	0	0	0	0	0	0	0
3178	2	1178	589	3325680	361465	3372	0	3102	1310	0	0	0	0	0	0	0
3179	2	1179	589	3327510	361650	3374	0	3106	1310	0	0	0	0	0	0	0
3180	2	1180	590	3335830	363770	3376	0	3108	1320	1180	5900	5900	5900	5900	5900	5900
3181	2	1181	590	3344160	365890	3380	0	3110	1320	0	0	0	0	0	0	0
3182	2	1182	591	3346000	366080	3382	0	3112	1320	0	0	0	0	0	0	0
3183	2	1183	591	3347830	366265	3384	0	3114	1320	0	0	0	0	0	0	0
3184	2	1184	592	3349670	366455	3388	0	3116	1320	0	0	0	0	0	0	0
3185	2	1185	592	3351500	366640	3392	0	3118	1320	0	0	0	0	0	0	0
3186	2	1186	593	3353340	366830	3394	0	3122	1320	0	0	0	0	0	0	0
3187	2	1187	593	3355170	367015	3396	0	3124	1320	0	0	0	0	0	0	0
3188	2	1188	594	3357000	367205	3400	0	3126	1320	0	0	0	0	0	0	0
3189	2	1189	594	3358840	367390	3402	0	3128	1330	0	0	0	0	0	0	0
3190	2	1190	595	3373960	370760	3404	0	3132	1330	1190	5950	5950	5950	5950	5950	5950
3191	2	1191	595	3389080	374135	3408	0	3132	1330	0	0	0	0	0	0	0
3192	2	1192	596	3390920	374320	3412	0	3136	1330	0	0	0	0	0	0	0
3193	2	1193	596	3392750	374510	3414	0	3138	1330	0	0	0	0	0	0	0
3194	2	1194	597	3397140	374935	3416	0	3142	1330	0	0	0	0	0	0	0
3195	2	1195	597	3401520	375355	3420	0	3142	1330	0	0	0	0	0	0	0
3196	2	1196	598	3403350	375545	3422	0	3146	1330	0	0	0	0	0	0	0
3197	2	1197	598	3405190	375735	3424	0	3148	1330	0	0	0	0	0	0	0
3198	2	1198	599	3407020	375925	3428	0	3150	1340	0	0	0	0	0	0	0
3199	2	1199	599	3408860	376115	3430	0	3152	1340	0	0	0	0	0	0	0
3200	2	1200	600	3414690	376720	3434	0	3156	1340	1200	6000	6000	6000	6000	6000	6000
3201	2	1201	600	3420530	377325	3436	0	3158	1340	0	0	0	0	0	0	0
3202	2	1202	601	3422370	377515	3438	0	3160	1340	0	0	0	0	0	0	0
3203	2	1203	601	3424210	377705	3442	0	3162	1340	0	0	0	0	0	0	0
3204	2	1204	602	3426050	377895	3446	0	3164	1340	0	0	0	0	0	0	0
3205	2	1205	602	3427890	378085	3448	0	3168	1340	0	0	0	0	0	0	0
3206	2	1206	603	3429730	378275	3450	0	3170	1340	0	0	0	0	0	0	0
3207	2	1207	603	3431560	378465	3454	0	3172	1350	0	0	0	0	0	0	0
3208	2	1208	604	3435950	378890	3456	0	3174	1350	0	0	0	0	0	0	0
3209	2	1209	604	3440340	379310	3458	0	3176	1350	0	0	0	0	0	0	0
3210	2	1210	605	3442180	379500	3462	0	3178	1350	1210	6050	6050	6050	6050	6050	6050
3211	2	1211	605	3444020	379690	3466	0	3182	1350	0	0	0	0	0	0	0
3212	2	1212	606	3445860	379880	3468	0	3184	1350	0	0	0	0	0	0	0
3213	2	1213	606	3447700	380070	3470	0	3186	1350	0	0	0	0	0	0	0
3214	2	1214	607	3449540	380260	3474	0	3188	1350	0	0	0	0	0	0	0
3215	2	1215	607	3451380	380450	3476	0	3190	1350	0	0	0	0	0	0	0
3216	2	1216	608	3454820	385035	3480	0	3194	1360	0	0	0	0	0	0	0
3217	2	1217	608	3458270	389615	3482	0	3198	1360	0	0	0	0	0	0	0
3218	2	1218	609	3460110	389810	3484	0	3200	1360	0	0	0	0	0	0	0
3219	2	1219	609	3461950	390005	3488	0	3204	1360	0	0	0	0	0	0	0
3220	2	1220	610	3479810	392215	3490	0	3206	1360	1220	6100	6100	6100	6100	6100	6100
3221	2	1221	610	3497680	394420	3492	0	3208	1360	0	0	0	0	0	0	0
3222	2	1222	611	3502070	394855	3496	0	3214	1360	0	0	0	0	0	0	0
3223	2	1223	611	3506470	395290	3500	0	3222	1360	0	0	0	0	0	0	0
3224	2	1224	612	3508310	395485	3502	0	3224	1360	0	0	0	0	0	0	0
3225	2	1225	612	3510150	395675	3504	0	3226	1370	0	0	0	0	0	0	0
3226	2	1226	613	3512000	395870	3508	0	3230	1370	0	0	0	0	0	0	0
3227	2	1227	613	3513840	396065	3510	0	3232	1370	0	0	0	0	0	0	0
3228	2	1228	614	3515690	396260	3512	0	3234	1370	0	0	0	0	0	0	0
3229	2	1229	614	3517530	396455	3516	0	3236	1370	0	0	0	0	0	0	0
3230	2	1230	615	3519370	396645	3518	0	3238	1370	1230	6150	6150	6150	6150	6150	6150
3231	2	1231	615	3521220	396840	3520	0	3240	1370	0	0	0	0	0	0	0
3232	2	1232	616	3523060	397035	3524	0	3242	1370	0	0	0	0	0	0	0
3233	2	1233	616	3524910	397230	3528	0	3246	1370	0	0	0	0	0	0	0
3234	2	1234	617	3526750	397420	3530	0	3248	1380	0	0	0	0	0	0	0
3235	2	1235	617	3528590	397615	3532	0	3250	1380	0	0	0	0	0	0	0
3236	2	1236	618	3532990	398050	3536	0	3252	1380	0	0	0	0	0	0	0
3237	2	1237	618	3537380	398485	3538	0	3256	1380	0	0	0	0	0	0	0
3238	2	1238	619	3539230	398680	3542	0	3258	1380	0	0	0	0	0	0	0
3239	2	1239	619	3541070	398870	3544	0	3260	1380	0	0	0	0	0	0	0
3240	2	1240	620	3547020	399505	3546	0	3262	1380	1240	6200	6200	6200	6200	6200	6200
3241	2	1241	620	3552970	400135	3550	0	3264	1380	0	0	0	0	0	0	0
3242	2	1242	621	3597630	400720	3554	0	3268	1380	0	0	0	0	0	0	0
3243	2	1243	621	3642280	401305	3556	0	3270	1390	0	0	0	0	0	0	0
3244	2	1244	622	3644170	401500	3558	0	3272	1390	0	0	0	0	0	0	0
3245	2	1245	622	3646070	401695	3562	0	3274	1390	0	0	0	0	0	0	0
3246	2	1246	623	3647960	401890	3564	0	3276	1390	0	0	0	0	0	0	0
3247	2	1247	623	3649850	402085	3566	0	3278	1390	0	0	0	0	0	0	0
3248	2	1248	624	3666880	404135	3570	0	3282	1390	0	0	0	0	0	0	0
