Id	AddConditionID	BehaviorType	BehaviorTypeValues	Reward	JumpType	JumpTypeValues
3021035	0	0	null	null	1	3021019
3021036	0	0	null	null	4	null
3021037	0	1	302101	null	1	3021020
3021038	0	20	302101#3021003	55063	4	null
3021039	0	15	3021003	55063	4	null
3021040	0	15	3021003	55063	4	null
3021041	0	0	null	null	1	3021022
3021042	0	0	null	null	1	3021022
3021043	0	0	null	null	1	3021023
3021044	0	0	null	null	4	null
3021045	0	0	null	null	1	3021024
3021046	0	15	3021004	55063#55066	4	null
3021047	0	6	1	55066	1	3021025
3021048	0	15	3021004	55063#55066	4	null
3021049	0	15	3021004	55063	4	null
3021050	0	15	3021004	55063	4	null
3021051	0	0	null	null	1	3021027
3021052	0	0	null	null	1	3021027
3021053	0	0	null	null	1	3021028
3021054	0	0	null	null	4	null
3021055	0	0	null	null	1	3021029
3021056	0	0	null	null	1	3021033
3021057	0	0	null	null	1	3021030
3021058	0	0	null	null	1	3021033
3021059	0	0	null	null	1	3021031
3021060	0	0	null	null	1	3021033
3021061	0	0	null	null	1	3021032
3021062	0	0	null	null	1	3021033
3021063	0	0	null	null	1	3021033
3021064	0	0	null	null	1	3021033
3021065	302101	2	14#500	null	1	3021034
3021066	302102	2	1554#1	null	1	3021035
3021067	0	0	null	null	4	null
3021068	0	15	3021005	55063	4	null
3021069	0	15	3021005	55063	4	null
3021070	0	0	null	null	1	3021036
3021071	0	15	3021005	55063#1209	4	null
3021072	0	0	null	null	1	3021037
3021073	0	15	3021005	55063#1209	4	null
3021074	0	0	null	null	1	3021038
3021075	0	15	3021005	55063#1209	4	null
3021076	0	0	null	null	1	3021039
3021077	0	15	3021005	55063#1209	4	null
3021078	0	15	3021005	55063#1209	4	null
3021079	0	15	3021005	55063#1209	4	null
3021080	0	0	null	null	1	3021041
3021081	0	0	null	null	1	3021041
3021082	0	0	null	null	1	3021042
3021083	0	0	null	null	4	null
3021084	0	0	null	null	1	3021043
3021085	0	20	302102#3021006	55063#55065	4	null
3021086	0	1	302102	null	1	3021044
3021087	0	20	302102#3021006	55063#55065	4	null
3021088	0	0	null	null	1	3021045
3021089	0	15	3021006	55063#55065	4	null
3021090	0	0	null	null	1	3021046
3021091	0	15	3021006	55063#55065	4	null
3021092	0	0	null	null	1	3021047
3021093	0	15	3021006	55063#55065	4	null
3021094	0	0	null	null	1	3021048
3021095	0	15	3021006	55063#55065	4	null
3021096	0	0	null	null	1	3021049
3021097	0	15	3021006	55063#55065	4	null
3021098	0	0	null	null	1	3021050
3021099	0	15	3021006	55063#55065	4	null
3021100	0	0	null	null	1	3021051
3021101	0	15	3021006	55063#55065	4	null
3021102	0	0	null	null	1	3021052
3021103	0	15	3021006	55063#55065	4	null
3021104	0	0	null	null	1	3021053
3021105	0	15	3021006	55063#55065	4	null
3021106	0	15	3021006	55063#55065	4	null
3021107	0	15	3021006	55063#55065	4	null
3021108	0	0	null	null	1	3021055
3021109	0	0	null	null	1	3021055
3021110	0	0	null	null	1	3021056
3021111	0	0	null	null	4	null
3021112	0	1	302101	null	1	3021057
3021113	0	20	302101#3021007	55063	4	null
3021114	0	15	3021007	55063	4	null
3021115	0	15	3021007	55063	4	null
3021116	0	0	null	null	0	null
3021117	0	0	null	null	0	null
3021118	0	0	null	null	0	null
3021119	0	0	null	null	0	null
3021120	0	0	null	null	1	3021061
3021121	0	0	null	null	1	3021061
3021122	0	0	null	null	1	3021062
3021123	0	0	null	null	4	null
3021124	0	1	302103	null	1	3021063
3021125	0	20	302103#3021008	null	4	null
3021126	0	15	3021008	null	4	null
3021127	0	15	3021008	null	4	null
3021128	0	0	null	null	1	3021065
3021129	0	0	null	null	1	3021065
3021130	0	0	null	null	1	3021066
3021131	0	0	null	null	4	null
3021132	0	1	302103	null	1	3021067
3021133	0	20	302103#3021009	null	4	null
3021134	0	15	3021009	null	4	null
3021135	0	15	3021009	null	4	null
3021136	0	0	null	null	1	3021069
3021137	0	0	null	null	1	3021069
3021138	0	0	null	null	1	3021070
3021139	0	0	null	null	4	null
3021140	0	0	null	null	1	3021071
3021141	0	0	null	null	1	3021071
3021142	0	1	302103	null	1	3021072
3021143	0	20	302103#3021010	null	4	null
3021144	0	15	3021010	null	4	null
3021145	0	15	3021010	null	4	null
3021146	0	0	null	null	1	3021074
3021147	0	0	null	null	1	3021074
3021148	0	0	null	null	1	3021075
3021149	0	0	null	null	4	null
3021150	0	0	null	null	1	3021076
3021151	0	20	302103#3021011	null	4	null
3021152	0	20	302103#3021011	null	4	null
3021153	0	20	302103#3021011	null	4	null
3021154	0	0	null	null	1	3021078
3021155	0	0	null	null	1	3021078
3021156	0	0	null	null	1	3021079
3021157	0	0	null	null	4	null
3021158	0	20	302103#3021012	null	4	null
3021159	0	20	302103#3021012	null	4	null
3021160	0	0	null	null	1	3021081
3021161	0	0	null	null	1	3021081
3021162	0	0	null	null	1	3021082
3021163	0	0	null	null	4	null
3021164	0	20	302103#3021013	null	4	null
3021165	0	20	302103#3021013	null	4	null
3021166	0	0	null	null	1	3021084
3021167	0	0	null	null	1	3021084
3021168	302103	2	1551#3	null	1	3021085
3021169	0	0	null	null	4	null
3021170	0	0	null	null	1	3021086
3021171	0	30	3031#5#4#3021014|3031#2#2#3021015	1209	6	3021109
3021172	0	0	null	null	1	3021087
3021173	0	30	3031#5#4#3021014|3031#2#2#3021015	1209	6	3021109
3021174	0	30	3031#5#4#3021014|3031#2#2#3021015	1209	6	3021109
3021175	0	30	3031#5#4#3021014|3031#2#2#3021015	1209	6	3021109
3021176	0	0	null	null	1	3021089
3021177	0	0	null	null	1	3021090
3021178	0	0	null	null	1	3021090
3021179	0	0	null	null	1	3021090
3021180	0	1	302104	null	1	3021091
3021181	0	0	null	null	4	null
3021182	0	0	null	null	1	3021092
3021183	0	15	3021014#3021018	55064	4	null
3021184	0	0	null	null	1	3021093
3021185	0	15	3021014#3021018	55064	4	null
3021186	0	0	null	null	1	3021094
3021187	0	15	3021014#3021018	55064	4	null
3021188	0	0	null	null	1	3021095
3021189	0	15	3021014#3021018	55064	4	null
3021190	0	6	1	55064	1	3021096
3021191	0	15	3021014#3021018	55064	4	null
3021192	0	0	null	null	1	3021097
3021193	0	15	3021014#3021018	null	4	null
3021194	0	0	null	null	1	3021098
3021195	0	15	3021014#3021018	null	4	null
3021196	0	0	null	null	1	3021099
3021197	0	15	3021014#3021018	null	4	null
3021198	0	0	null	null	1	3021100
3021199	0	15	3021014#3021018	null	4	null
3021200	0	15	3021014#3021018	null	4	null
3021201	0	15	3021014#3021018	null	4	null
3021202	0	0	null	null	1	3021102
3021203	0	0	null	null	1	3021103
3021204	0	0	null	null	1	3021103
3021205	0	0	null	null	1	3021103
3021206	0	1	302105	null	1	3021104
3021207	0	0	null	null	4	null
3021208	0	44	3021015|3021001#3021105	null	4	null
3021209	0	44	3021015|3021001#3021105	null	4	null
3021210	0	0	null	null	1	3021106
3021211	0	0	null	null	1	3021106
3021212	302104	2	1552#2	null	1	3021107
3021213	0	0	null	null	4	null
3021214	0	6	1	1512#1212	1	3021108
3021215	0	9	2031	1512#1212	4	null
3021216	0	9	2031	null	4	null
3021217	0	9	2031	null	4	null
3021218	0	0	null	null	1	3021110
3021219	0	0	null	null	1	3021110
3021220	302105	0	null	null	3	3021133#3021111|1#302106
3021221	0	0	null	null	0	null
3021222	0	0	null	null	4	null
3021223	0	0	null	null	1	3021112
3021224	0	0	null	null	1	3021112
3021225	0	0	null	null	6	3021105
3021226	0	0	null	null	6	3021105
3021227	0	0	null	null	1	3021114
3021228	0	24	3021015#3021116	null	6	3021105
3021229	0	0	null	null	1	3021115
3021230	0	24	3021015#3021116	null	6	3021105
3021231	0	24	3021015#3021116	null	6	3021105
3021232	0	24	3021015#3021116	null	6	3021105
3021233	0	0	null	null	1	3021117
3021234	0	0	null	null	1	3021118
3021235	0	0	null	null	1	3021118
3021236	0	0	null	null	1	3021118
3021237	0	1	302105	null	1	3021119
3021238	0	0	null	null	4	null
3021239	0	0	null	null	1	3021120
3021240	0	44	3021015|3021001#3021123	null	4	null
3021241	0	0	null	null	1	3021121
3021242	0	44	3021015|3021001#3021123	null	4	null
3021243	0	0	null	null	1	3021122
3021244	0	44	3021015|3021001#3021123	null	4	null
3021245	0	44	3021015|3021001#3021123	null	4	null
3021246	0	44	3021015|3021001#3021123	null	4	null
3021247	0	0	null	null	1	3021124
3021248	0	0	null	null	1	3021126
3021249	0	0	null	null	1	3021125
3021250	0	0	null	null	1	3021126
3021251	0	0	null	null	1	3021126
3021252	0	0	null	null	1	3021126
3021253	0	1	302106	null	1	3021127
3021254	0	0	null	null	4	null
3021255	0	9	2031	null	4	null
3021256	0	9	2031	null	4	null
3021257	0	0	null	null	1	3021130
3021258	0	0	null	null	1	3021130
3021259	0	0	null	null	1	3021131
3021260	0	0	null	null	4	null
3021261	0	1	302101	null	1	3021132
3021262	0	20	302101#3021019	55063	4	null
3021263	0	15	3021019	55063	4	null
3021264	0	15	3021019	55063	4	null
3021265	0	0	null	null	1	3021113
3021266	0	24	3021015#3021116	null	6	3021105
3022001	0	0	null	null	1	3022002
3022002	0	7	3#4|3022002#3022003#3022004#3022005#3022006#3022007#3022019|3022008#3022009#3022010#3022011#3022012#3022013|266#520#524#1031#1035#1289#1542#1796#2055#2058#2316#2566#2568#2570	null	6	3022083
3022003	0	0	null	null	1	3022003
3022004	0	7	3#4|3022002#3022003#3022004#3022005#3022006#3022007#3022019|3022008#3022009#3022010#3022011#3022012#3022013|266#520#524#1031#1035#1289#1542#1796#2055#2058#2316#2566#2568#2570	null	6	3022083
3022005	0	0	null	null	1	3022004
3022006	0	7	3#4|3022002#3022003#3022004#3022005#3022006#3022007#3022019|3022008#3022009#3022010#3022011#3022012#3022013|266#520#524#1031#1035#1289#1542#1796#2055#2058#2316#2566#2568#2570	null	6	3022083
3022007	0	0	null	null	1	3022005
3022008	0	7	3#4|3022002#3022003#3022004#3022005#3022006#3022007#3022019|3022008#3022009#3022010#3022011#3022012#3022013|266#520#524#1031#1035#1289#1542#1796#2055#2058#2316#2566#2568#2570	null	6	3022083
3022009	0	0	null	null	1	3022006
3022010	0	7	3#4|3022002#3022003#3022004#3022005#3022006#3022007#3022019|3022008#3022009#3022010#3022011#3022012#3022013|266#520#524#1031#1035#1289#1542#1796#2055#2058#2316#2566#2568#2570	null	6	3022083
3022011	0	0	null	null	1	3022007
3022012	0	7	3#4|3022002#3022003#3022004#3022005#3022006#3022007#3022019|3022008#3022009#3022010#3022011#3022012#3022013|266#520#524#1031#1035#1289#1542#1796#2055#2058#2316#2566#2568#2570	null	6	3022083
3022013	0	0	null	null	1	3022008
3022014	0	7	3#4|3022002#3022003#3022004#3022005#3022006#3022007#3022019|3022008#3022009#3022010#3022011#3022012#3022013|266#520#524#1031#1035#1289#1542#1796#2055#2058#2316#2566#2568#2570	null	6	3022083
3022015	0	0	null	null	1	3022009
3022016	0	7	3#4|3022002#3022003#3022004#3022005#3022006#3022007#3022019|3022008#3022009#3022010#3022011#3022012#3022013|266#520#524#1031#1035#1289#1542#1796#2055#2058#2316#2566#2568#2570	null	6	3022083
3022017	0	7	3#4|3022002#3022003#3022004#3022005#3022006#3022007#3022019|3022008#3022009#3022010#3022011#3022012#3022013|266#520#524#1031#1035#1289#1542#1796#2055#2058#2316#2566#2568#2570	null	6	3022083
3022018	0	7	3#4|3022002#3022003#3022004#3022005#3022006#3022007#3022019|3022008#3022009#3022010#3022011#3022012#3022013|266#520#524#1031#1035#1289#1542#1796#2055#2058#2316#2566#2568#2570	null	6	3022083
3022019	0	0	null	null	1	3022011
3022020	0	0	null	null	1	3022011
3022021	0	0	null	null	1	3022012
3022022	0	0	null	null	4	null
3022023	0	1	302201	null	1	3022013
3022024	0	20	302201#3022002	55063	4	null
3022025	0	15	3022002	55063	4	null
3022026	0	15	3022002	55063	4	null
3022027	0	0	null	null	0	null
3022028	0	0	null	null	0	null
3022029	0	0	null	null	0	null
3022030	0	0	null	null	0	null
3022031	0	0	null	null	0	null
3022032	0	0	null	null	0	null
3022033	0	0	null	null	1	3022018
3022034	0	0	null	null	1	3022018
3022035	0	0	null	null	1	3022019
3022036	0	0	null	null	4	null
3022037	0	1	302201	null	1	3022020
3022038	0	20	302201#3022003	55063	4	null
3022039	0	15	3022003	55063	4	null
3022040	0	15	3022003	55063	4	null
3022041	0	0	null	null	1	3022022
3022042	0	0	null	null	1	3022022
3022043	0	0	null	null	1	3022023
3022044	0	0	null	null	4	null
3022045	0	0	null	null	1	3022024
3022046	0	15	3022004	55063#55066	4	null
3022047	0	6	1	55066	1	3022025
3022048	0	15	3022004	55063#55066	4	null
3022049	0	15	3022004	55063	4	null
3022050	0	15	3022004	55063	4	null
3022051	0	0	null	null	1	3022027
3022052	0	0	null	null	1	3022027
3022053	0	0	null	null	1	3022028
3022054	0	0	null	null	4	null
3022055	0	0	null	null	1	3022029
3022056	0	0	null	null	1	3022033
3022057	0	0	null	null	1	3022030
3022058	0	0	null	null	1	3022033
3022059	0	0	null	null	1	3022031
3022060	0	0	null	null	1	3022033
3022061	0	0	null	null	1	3022032
3022062	0	0	null	null	1	3022033
3022063	0	0	null	null	1	3022033
3022064	0	0	null	null	1	3022033
3022065	302201	2	14#500	null	1	3022034
3022066	302202	2	1554#1	null	1	3022035
3022067	0	0	null	null	4	null
3022068	0	15	3022005	55063	4	null
3022069	0	15	3022005	55063	4	null
3022070	0	0	null	null	1	3022036
3022071	0	15	3022005	55063#1210	4	null
3022072	0	0	null	null	1	3022037
3022073	0	15	3022005	55063#1210	4	null
3022074	0	0	null	null	1	3022038
3022075	0	15	3022005	55063#1210	4	null
3022076	0	0	null	null	1	3022039
3022077	0	15	3022005	55063#1210	4	null
3022078	0	15	3022005	55063#1210	4	null
3022079	0	15	3022005	55063#1210	4	null
3022080	0	0	null	null	1	3022041
3022081	0	0	null	null	1	3022041
3022082	0	0	null	null	1	3022042
3022083	0	0	null	null	4	null
3022084	0	0	null	null	1	3022043
3022085	0	20	302202#3022006	55063#55065	4	null
3022086	0	1	302202	null	1	3022044
3022087	0	20	302202#3022006	55063#55065	4	null
3022088	0	0	null	null	1	3022045
3022089	0	15	3022006	55063#55065	4	null
3022090	0	0	null	null	1	3022046
3022091	0	15	3022006	55063#55065	4	null
3022092	0	0	null	null	1	3022047
3022093	0	15	3022006	55063#55065	4	null
3022094	0	0	null	null	1	3022048
3022095	0	15	3022006	55063#55065	4	null
3022096	0	0	null	null	1	3022049
3022097	0	15	3022006	55063#55065	4	null
3022098	0	0	null	null	1	3022050
3022099	0	15	3022006	55063#55065	4	null
3022100	0	0	null	null	1	3022051
3022101	0	15	3022006	55063#55065	4	null
3022102	0	0	null	null	1	3022052
3022103	0	15	3022006	55063#55065	4	null
3022104	0	0	null	null	1	3022053
3022105	0	15	3022006	55063#55065	4	null
3022106	0	15	3022006	55063#55065	4	null
3022107	0	15	3022006	55063#55065	4	null
3022108	0	0	null	null	1	3022055
3022109	0	0	null	null	1	3022055
3022110	0	0	null	null	1	3022056
3022111	0	0	null	null	4	null
3022112	0	1	302201	null	1	3022057
3022113	0	20	302201#3022007	55063	4	null
3022114	0	15	3022007	55063	4	null
3022115	0	15	3022007	55063	4	null
3022116	0	0	null	null	0	null
3022117	0	0	null	null	0	null
3022118	0	0	null	null	0	null
3022119	0	0	null	null	0	null
3022120	0	0	null	null	1	3022061
3022121	0	0	null	null	1	3022061
3022122	0	0	null	null	1	3022062
3022123	0	0	null	null	4	null
3022124	0	1	302203	null	1	3022063
3022125	0	20	302203#3022008	null	4	null
3022126	0	15	3022008	null	4	null
3022127	0	15	3022008	null	4	null
3022128	0	0	null	null	1	3022065
3022129	0	0	null	null	1	3022065
3022130	0	0	null	null	1	3022066
3022131	0	0	null	null	4	null
3022132	0	1	302203	null	1	3022067
3022133	0	20	302203#3022009	null	4	null
3022134	0	15	3022009	null	4	null
3022135	0	15	3022009	null	4	null
3022136	0	0	null	null	1	3022069
3022137	0	0	null	null	1	3022069
3022138	0	0	null	null	1	3022070
3022139	0	0	null	null	4	null
3022140	0	0	null	null	1	3022071
3022141	0	0	null	null	1	3022071
3022142	0	1	302203	null	1	3022072
3022143	0	20	302203#3022010	null	4	null
3022144	0	15	3022010	null	4	null
3022145	0	15	3022010	null	4	null
3022146	0	0	null	null	1	3022074
3022147	0	0	null	null	1	3022074
3022148	0	0	null	null	1	3022075
3022149	0	0	null	null	4	null
3022150	0	0	null	null	1	3022076
3022151	0	20	302203#3022011	null	4	null
3022152	0	20	302203#3022011	null	4	null
3022153	0	20	302203#3022011	null	4	null
3022154	0	0	null	null	1	3022078
3022155	0	0	null	null	1	3022078
3022156	0	0	null	null	1	3022079
3022157	0	0	null	null	4	null
3022158	0	20	302203#3022012	null	4	null
3022159	0	20	302203#3022012	null	4	null
3022160	0	0	null	null	1	3022081
3022161	0	0	null	null	1	3022081
3022162	0	0	null	null	1	3022082
3022163	0	0	null	null	4	null
3022164	0	20	302203#3022013	null	4	null
3022165	0	20	302203#3022013	null	4	null
3022166	0	0	null	null	1	3022084
3022167	0	0	null	null	1	3022084
3022168	302203	2	1551#3	null	1	3022085
3022169	0	0	null	null	4	null
3022170	0	0	null	null	1	3022086
3022171	0	30	3031#5#4#3022014|3031#2#2#3022015	1210	6	3022109
3022172	0	0	null	null	1	3022087
3022173	0	30	3031#5#4#3022014|3031#2#2#3022015	1210	6	3022109
3022174	0	30	3031#5#4#3022014|3031#2#2#3022015	1210	6	3022109
3022175	0	30	3031#5#4#3022014|3031#2#2#3022015	1210	6	3022109
3022176	0	0	null	null	1	3022089
3022177	0	0	null	null	1	3022090
3022178	0	0	null	null	1	3022090
3022179	0	0	null	null	1	3022090
3022180	0	1	302204	null	1	3022091
3022181	0	0	null	null	4	null
3022182	0	0	null	null	1	3022092
3022183	0	15	3022014#3022018	55064	4	null
3022184	0	0	null	null	1	3022093
3022185	0	15	3022014#3022018	55064	4	null
3022186	0	0	null	null	1	3022094
3022187	0	15	3022014#3022018	55064	4	null
3022188	0	0	null	null	1	3022095
3022189	0	15	3022014#3022018	55064	4	null
3022190	0	6	1	55064	1	3022096
3022191	0	15	3022014#3022018	55064	4	null
3022192	0	0	null	null	1	3022097
3022193	0	15	3022014#3022018	null	4	null
3022194	0	0	null	null	1	3022098
3022195	0	15	3022014#3022018	null	4	null
3022196	0	0	null	null	1	3022099
3022197	0	15	3022014#3022018	null	4	null
3022198	0	0	null	null	1	3022100
3022199	0	15	3022014#3022018	null	4	null
3022200	0	15	3022014#3022018	null	4	null
3022201	0	15	3022014#3022018	null	4	null
3022202	0	0	null	null	1	3022102
3022203	0	0	null	null	1	3022103
3022204	0	0	null	null	1	3022103
3022205	0	0	null	null	1	3022103
3022206	0	1	302205	null	1	3022104
3022207	0	0	null	null	4	null
3022208	0	44	3022015|3022001#3022105	null	4	null
3022209	0	44	3022015|3022001#3022105	null	4	null
3022210	0	0	null	null	1	3022106
3022211	0	0	null	null	1	3022106
3022212	302204	2	1552#2	null	1	3022107
3022213	0	0	null	null	4	null
3022214	0	6	1	1510#1210	1	3022108
3022215	0	9	2032	1510#1210	4	null
3022216	0	9	2032	null	4	null
3022217	0	9	2032	null	4	null
3022218	0	0	null	null	1	3022110
3022219	0	0	null	null	1	3022110
3022220	302205	0	null	null	3	3022133#3022111|1#302206
3022221	0	0	null	null	0	null
3022222	0	0	null	null	4	null
3022223	0	0	null	null	1	3022112
3022224	0	0	null	null	1	3022112
3022225	0	0	null	null	6	3022105
3022226	0	0	null	null	6	3022105
3022227	0	0	null	null	1	3022114
3022228	0	24	3022015#3022116	null	6	3022105
3022229	0	0	null	null	1	3022115
3022230	0	24	3022015#3022116	null	6	3022105
3022231	0	24	3022015#3022116	null	6	3022105
3022232	0	24	3022015#3022116	null	6	3022105
3022233	0	0	null	null	1	3022117
3022234	0	0	null	null	1	3022118
3022235	0	0	null	null	1	3022118
3022236	0	0	null	null	1	3022118
3022237	0	1	302205	null	1	3022119
3022238	0	0	null	null	4	null
3022239	0	0	null	null	1	3022120
3022240	0	44	3022015|3022001#3022123	null	4	null
3022241	0	0	null	null	1	3022121
3022242	0	44	3022015|3022001#3022123	null	4	null
3022243	0	0	null	null	1	3022122
3022244	0	44	3022015|3022001#3022123	null	4	null
3022245	0	44	3022015|3022001#3022123	null	4	null
3022246	0	44	3022015|3022001#3022123	null	4	null
3022247	0	0	null	null	1	3022124
3022248	0	0	null	null	1	3022126
3022249	0	0	null	null	1	3022125
3022250	0	0	null	null	1	3022126
3022251	0	0	null	null	1	3022126
3022252	0	0	null	null	1	3022126
3022253	0	1	302206	null	1	3022127
3022254	0	0	null	null	4	null
3022255	0	9	2032	null	4	null
3022256	0	9	2032	null	4	null
3022257	0	0	null	null	1	3022130
3022258	0	0	null	null	1	3022130
3022259	0	0	null	null	1	3022131
3022260	0	0	null	null	4	null
3022261	0	1	302201	null	1	3022132
3022262	0	20	302201#3022019	55063	4	null
3022263	0	15	3022019	55063	4	null
