Id	propName	propDesc	propIcon
669001	神秘战斗芯片(克辅)	可获得1个品质随机（普通、稀有或传说）的3星同类芯片\n集齐同星级<color=#67DE45>2件套</color>可激活效果：\n暴击率+5%\n集齐同星级<color=#67DE45>4件套</color>可激活效果：\n对辅助型英雄攻击伤害+7%	X1_sanj_put_kefu_01
669002	神秘生存芯片(克辅)	可获得1个品质随机（普通、稀有或传说）的3星同类芯片\n集齐同星级<color=#67DE45>2件套</color>可激活效果：\n暴击率+5%\n集齐同星级<color=#67DE45>4件套</color>可激活效果：\n对辅助型英雄攻击伤害+7%	X1_xinxing_put_kefu_01
669003	神秘格斗芯片(克辅)	可获得1个品质随机（普通、稀有或传说）的3星同类芯片\n集齐同星级<color=#67DE45>2件套</color>可激活效果：\n暴击率+5%\n集齐同星级<color=#67DE45>4件套</color>可激活效果：\n对辅助型英雄攻击伤害+7%	X1_fangx_put_kefu_01
669004	神秘合作芯片(克辅)	可获得1个品质随机（普通、稀有或传说）的3星同类芯片\n集齐同星级<color=#67DE45>2件套</color>可激活效果：\n暴击率+5%\n集齐同星级<color=#67DE45>4件套</color>可激活效果：\n对辅助型英雄攻击伤害+7%	X1_yaunx_put_kefu_01
669101	神秘战斗芯片(克辅)	可获得1个品质随机（普通、稀有或传说）的4星同类芯片\n集齐同星级<color=#67DE45>2件套</color>可激活效果：\n暴击率+5%\n集齐同星级<color=#67DE45>4件套</color>可激活效果：\n对辅助型英雄攻击伤害+8%	X1_sanj_put_kefu_01
669102	神秘生存芯片(克辅)	可获得1个品质随机（普通、稀有或传说）的4星同类芯片\n集齐同星级<color=#67DE45>2件套</color>可激活效果：\n暴击率+5%\n集齐同星级<color=#67DE45>4件套</color>可激活效果：\n对辅助型英雄攻击伤害+8%	X1_xinxing_put_kefu_01
669103	神秘格斗芯片(克辅)	可获得1个品质随机（普通、稀有或传说）的4星同类芯片\n集齐同星级<color=#67DE45>2件套</color>可激活效果：\n暴击率+5%\n集齐同星级<color=#67DE45>4件套</color>可激活效果：\n对辅助型英雄攻击伤害+8%	X1_fangx_put_kefu_01
669104	神秘合作芯片(克辅)	可获得1个品质随机（普通、稀有或传说）的4星同类芯片\n集齐同星级<color=#67DE45>2件套</color>可激活效果：\n暴击率+5%\n集齐同星级<color=#67DE45>4件套</color>可激活效果：\n对辅助型英雄攻击伤害+8%	X1_yaunx_put_kefu_01
669201	神秘战斗芯片(克辅)	可获得1个品质随机（普通、稀有或传说）的5星同类芯片\n集齐同星级<color=#67DE45>2件套</color>可激活效果：\n暴击率+5%\n集齐同星级<color=#67DE45>4件套</color>可激活效果：\n对辅助型英雄攻击伤害+9%	X1_sanj_put_kefu_01
669202	神秘生存芯片(克辅)	可获得1个品质随机（普通、稀有或传说）的5星同类芯片\n集齐同星级<color=#67DE45>2件套</color>可激活效果：\n暴击率+5%\n集齐同星级<color=#67DE45>4件套</color>可激活效果：\n对辅助型英雄攻击伤害+9%	X1_xinxing_put_kefu_01
669203	神秘格斗芯片(克辅)	可获得1个品质随机（普通、稀有或传说）的5星同类芯片\n集齐同星级<color=#67DE45>2件套</color>可激活效果：\n暴击率+5%\n集齐同星级<color=#67DE45>4件套</color>可激活效果：\n对辅助型英雄攻击伤害+9%	X1_fangx_put_kefu_01
669204	神秘合作芯片(克辅)	可获得1个品质随机（普通、稀有或传说）的5星同类芯片\n集齐同星级<color=#67DE45>2件套</color>可激活效果：\n暴击率+5%\n集齐同星级<color=#67DE45>4件套</color>可激活效果：\n对辅助型英雄攻击伤害+9%	X1_yaunx_put_kefu_01
679001	神秘战斗芯片(克辅)	可获得1个品质随机（普通、稀有或传说）的6星同类芯片\n集齐同星级<color=#67DE45>2件套</color>可激活效果：\n暴击率+5%\n集齐同星级<color=#67DE45>4件套</color>可激活效果：\n对辅助型英雄攻击伤害+10%	X1_sanj_put_kefu_01
679002	神秘生存芯片(克辅)	可获得1个品质随机（普通、稀有或传说）的6星同类芯片\n集齐同星级<color=#67DE45>2件套</color>可激活效果：\n暴击率+5%\n集齐同星级<color=#67DE45>4件套</color>可激活效果：\n对辅助型英雄攻击伤害+10%	X1_xinxing_put_kefu_01
679003	神秘格斗芯片(克辅)	可获得1个品质随机（普通、稀有或传说）的6星同类芯片\n集齐同星级<color=#67DE45>2件套</color>可激活效果：\n暴击率+5%\n集齐同星级<color=#67DE45>4件套</color>可激活效果：\n对辅助型英雄攻击伤害+10%	X1_fangx_put_kefu_01
679004	神秘合作芯片(克辅)	可获得1个品质随机（普通、稀有或传说）的6星同类芯片\n集齐同星级<color=#67DE45>2件套</color>可激活效果：\n暴击率+5%\n集齐同星级<color=#67DE45>4件套</color>可激活效果：\n对辅助型英雄攻击伤害+10%	X1_yaunx_put_kefu_01
679101	神秘战斗芯片(克辅)	可获得1个品质随机（普通、稀有或传说）的7星同类芯片\n集齐同星级<color=#67DE45>2件套</color>可激活效果：\n暴击率+5%\n集齐同星级<color=#67DE45>4件套</color>可激活效果：\n对辅助型英雄攻击伤害+11%	X1_sanj_put_kefu_01
679102	神秘生存芯片(克辅)	可获得1个品质随机（普通、稀有或传说）的7星同类芯片\n集齐同星级<color=#67DE45>2件套</color>可激活效果：\n暴击率+5%\n集齐同星级<color=#67DE45>4件套</color>可激活效果：\n对辅助型英雄攻击伤害+11%	X1_xinxing_put_kefu_01
679103	神秘格斗芯片(克辅)	可获得1个品质随机（普通、稀有或传说）的7星同类芯片\n集齐同星级<color=#67DE45>2件套</color>可激活效果：\n暴击率+5%\n集齐同星级<color=#67DE45>4件套</color>可激活效果：\n对辅助型英雄攻击伤害+11%	X1_fangx_put_kefu_01
679104	神秘合作芯片(克辅)	可获得1个品质随机（普通、稀有或传说）的7星同类芯片\n集齐同星级<color=#67DE45>2件套</color>可激活效果：\n暴击率+5%\n集齐同星级<color=#67DE45>4件套</color>可激活效果：\n对辅助型英雄攻击伤害+11%	X1_yaunx_put_kefu_01
679201	神秘战斗芯片(克辅)	可获得1个品质随机（普通、稀有或传说）的8星同类芯片\n集齐同星级<color=#67DE45>2件套</color>可激活效果：\n暴击率+5%\n集齐同星级<color=#67DE45>4件套</color>可激活效果：\n对辅助型英雄攻击伤害+12%	X1_sanj_put_kefu_01
679202	神秘生存芯片(克辅)	可获得1个品质随机（普通、稀有或传说）的8星同类芯片\n集齐同星级<color=#67DE45>2件套</color>可激活效果：\n暴击率+5%\n集齐同星级<color=#67DE45>4件套</color>可激活效果：\n对辅助型英雄攻击伤害+12%	X1_xinxing_put_kefu_01
679203	神秘格斗芯片(克辅)	可获得1个品质随机（普通、稀有或传说）的8星同类芯片\n集齐同星级<color=#67DE45>2件套</color>可激活效果：\n暴击率+5%\n集齐同星级<color=#67DE45>4件套</color>可激活效果：\n对辅助型英雄攻击伤害+12%	X1_fangx_put_kefu_01
679204	神秘合作芯片(克辅)	可获得1个品质随机（普通、稀有或传说）的8星同类芯片\n集齐同星级<color=#67DE45>2件套</color>可激活效果：\n暴击率+5%\n集齐同星级<color=#67DE45>4件套</color>可激活效果：\n对辅助型英雄攻击伤害+12%	X1_yaunx_put_kefu_01
689001	神秘战斗芯片(克辅)	可获得1个品质随机（普通、稀有或传说）的9星同类芯片\n集齐同星级<color=#67DE45>2件套</color>可激活效果：\n暴击率+5%\n集齐同星级<color=#67DE45>4件套</color>可激活效果：\n对辅助型英雄攻击伤害+13%	X1_sanj_put_kefu_01
689002	神秘生存芯片(克辅)	可获得1个品质随机（普通、稀有或传说）的9星同类芯片\n集齐同星级<color=#67DE45>2件套</color>可激活效果：\n暴击率+5%\n集齐同星级<color=#67DE45>4件套</color>可激活效果：\n对辅助型英雄攻击伤害+13%	X1_xinxing_put_kefu_01
689003	神秘格斗芯片(克辅)	可获得1个品质随机（普通、稀有或传说）的9星同类芯片\n集齐同星级<color=#67DE45>2件套</color>可激活效果：\n暴击率+5%\n集齐同星级<color=#67DE45>4件套</color>可激活效果：\n对辅助型英雄攻击伤害+13%	X1_fangx_put_kefu_01
689004	神秘合作芯片(克辅)	可获得1个品质随机（普通、稀有或传说）的9星同类芯片\n集齐同星级<color=#67DE45>2件套</color>可激活效果：\n暴击率+5%\n集齐同星级<color=#67DE45>4件套</color>可激活效果：\n对辅助型英雄攻击伤害+13%	X1_yaunx_put_kefu_01
689101	神秘战斗芯片(克辅)	可获得1个品质随机（普通、稀有或传说）的10星同类芯片\n集齐同星级<color=#67DE45>2件套</color>可激活效果：\n暴击率+5%\n集齐同星级<color=#67DE45>4件套</color>可激活效果：\n对辅助型英雄攻击伤害+15%	X1_sanj_put_kefu_01
689102	神秘生存芯片(克辅)	可获得1个品质随机（普通、稀有或传说）的10星同类芯片\n集齐同星级<color=#67DE45>2件套</color>可激活效果：\n暴击率+5%\n集齐同星级<color=#67DE45>4件套</color>可激活效果：\n对辅助型英雄攻击伤害+15%	X1_xinxing_put_kefu_01
689103	神秘格斗芯片(克辅)	可获得1个品质随机（普通、稀有或传说）的10星同类芯片\n集齐同星级<color=#67DE45>2件套</color>可激活效果：\n暴击率+5%\n集齐同星级<color=#67DE45>4件套</color>可激活效果：\n对辅助型英雄攻击伤害+15%	X1_fangx_put_kefu_01
689104	神秘合作芯片(克辅)	可获得1个品质随机（普通、稀有或传说）的10星同类芯片\n集齐同星级<color=#67DE45>2件套</color>可激活效果：\n暴击率+5%\n集齐同星级<color=#67DE45>4件套</color>可激活效果：\n对辅助型英雄攻击伤害+15%	X1_yaunx_put_kefu_01
689201	神秘战斗芯片(反伤)	可获得1个品质随机（普通、稀有或传说）的1星同类芯片\n集齐同星级<color=#67DE45>2件套</color>可激活效果：\n防御+5%\n集齐同星级<color=#67DE45>4件套</color>可激活效果：\n获得技能（反伤）：自身受到攻击时，对攻击者造成自身生命值上限2.5%的伤害，该伤害无视防御	X1_sanj_put_fans_01
689202	神秘生存芯片(反伤)	可获得1个品质随机（普通、稀有或传说）的1星同类芯片\n集齐同星级<color=#67DE45>2件套</color>可激活效果：\n防御+5%\n集齐同星级<color=#67DE45>4件套</color>可激活效果：\n获得技能（反伤）：自身受到攻击时，对攻击者造成自身生命值上限2.5%的伤害，该伤害无视防御	X1_xinxing_put_fans_01
689203	神秘格斗芯片(反伤)	可获得1个品质随机（普通、稀有或传说）的1星同类芯片\n集齐同星级<color=#67DE45>2件套</color>可激活效果：\n防御+5%\n集齐同星级<color=#67DE45>4件套</color>可激活效果：\n获得技能（反伤）：自身受到攻击时，对攻击者造成自身生命值上限2.5%的伤害，该伤害无视防御	X1_fangx_put_fans_01
689204	神秘合作芯片(反伤)	可获得1个品质随机（普通、稀有或传说）的1星同类芯片\n集齐同星级<color=#67DE45>2件套</color>可激活效果：\n防御+5%\n集齐同星级<color=#67DE45>4件套</color>可激活效果：\n获得技能（反伤）：自身受到攻击时，对攻击者造成自身生命值上限2.5%的伤害，该伤害无视防御	X1_yaunx_put_fans_01
699001	神秘战斗芯片(反伤)	可获得1个品质随机（普通、稀有或传说）的2星同类芯片\n集齐同星级<color=#67DE45>2件套</color>可激活效果：\n防御+5%\n集齐同星级<color=#67DE45>4件套</color>可激活效果：\n获得技能（反伤）：自身受到攻击时，对攻击者造成自身生命值上限2.6%的伤害，该伤害无视防御	X1_sanj_put_fans_01
699002	神秘生存芯片(反伤)	可获得1个品质随机（普通、稀有或传说）的2星同类芯片\n集齐同星级<color=#67DE45>2件套</color>可激活效果：\n防御+5%\n集齐同星级<color=#67DE45>4件套</color>可激活效果：\n获得技能（反伤）：自身受到攻击时，对攻击者造成自身生命值上限2.6%的伤害，该伤害无视防御	X1_xinxing_put_fans_01
699003	神秘格斗芯片(反伤)	可获得1个品质随机（普通、稀有或传说）的2星同类芯片\n集齐同星级<color=#67DE45>2件套</color>可激活效果：\n防御+5%\n集齐同星级<color=#67DE45>4件套</color>可激活效果：\n获得技能（反伤）：自身受到攻击时，对攻击者造成自身生命值上限2.6%的伤害，该伤害无视防御	X1_fangx_put_fans_01
699004	神秘合作芯片(反伤)	可获得1个品质随机（普通、稀有或传说）的2星同类芯片\n集齐同星级<color=#67DE45>2件套</color>可激活效果：\n防御+5%\n集齐同星级<color=#67DE45>4件套</color>可激活效果：\n获得技能（反伤）：自身受到攻击时，对攻击者造成自身生命值上限2.6%的伤害，该伤害无视防御	X1_yaunx_put_fans_01
699101	神秘战斗芯片(反伤)	可获得1个品质随机（普通、稀有或传说）的3星同类芯片\n集齐同星级<color=#67DE45>2件套</color>可激活效果：\n防御+5%\n集齐同星级<color=#67DE45>4件套</color>可激活效果：\n获得技能（反伤）：自身受到攻击时，对攻击者造成自身生命值上限2.7%的伤害，该伤害无视防御	X1_sanj_put_fans_01
699102	神秘生存芯片(反伤)	可获得1个品质随机（普通、稀有或传说）的3星同类芯片\n集齐同星级<color=#67DE45>2件套</color>可激活效果：\n防御+5%\n集齐同星级<color=#67DE45>4件套</color>可激活效果：\n获得技能（反伤）：自身受到攻击时，对攻击者造成自身生命值上限2.7%的伤害，该伤害无视防御	X1_xinxing_put_fans_01
699103	神秘格斗芯片(反伤)	可获得1个品质随机（普通、稀有或传说）的3星同类芯片\n集齐同星级<color=#67DE45>2件套</color>可激活效果：\n防御+5%\n集齐同星级<color=#67DE45>4件套</color>可激活效果：\n获得技能（反伤）：自身受到攻击时，对攻击者造成自身生命值上限2.7%的伤害，该伤害无视防御	X1_fangx_put_fans_01
699104	神秘合作芯片(反伤)	可获得1个品质随机（普通、稀有或传说）的3星同类芯片\n集齐同星级<color=#67DE45>2件套</color>可激活效果：\n防御+5%\n集齐同星级<color=#67DE45>4件套</color>可激活效果：\n获得技能（反伤）：自身受到攻击时，对攻击者造成自身生命值上限2.7%的伤害，该伤害无视防御	X1_yaunx_put_fans_01
699201	神秘战斗芯片(反伤)	可获得1个品质随机（普通、稀有或传说）的4星同类芯片\n集齐同星级<color=#67DE45>2件套</color>可激活效果：\n防御+5%\n集齐同星级<color=#67DE45>4件套</color>可激活效果：\n获得技能（反伤）：自身受到攻击时，对攻击者造成自身生命值上限2.8%的伤害，该伤害无视防御	X1_sanj_put_fans_01
699202	神秘生存芯片(反伤)	可获得1个品质随机（普通、稀有或传说）的4星同类芯片\n集齐同星级<color=#67DE45>2件套</color>可激活效果：\n防御+5%\n集齐同星级<color=#67DE45>4件套</color>可激活效果：\n获得技能（反伤）：自身受到攻击时，对攻击者造成自身生命值上限2.8%的伤害，该伤害无视防御	X1_xinxing_put_fans_01
