Id	MonsterId	Type	Profession	Quality	Level	Hp	Attack	PhysicalDefence	MagicDefence	Speed	SecondaryFactor	PropertyName	ElementDamageBonusFactor	ElementDamageReduceFactor	SkillList	PassiveSkillList	MonsterAi
9103495	10004	1	4	0	599	5589591	656324	4659	0	4183	51#1500|52#5500|53#11799|54#1399|55#3500|56#17700|58#3019|60#6699|155#1000|156#5250|165#1440|171#900	1	0.0	0#0#0#0#0#0	20301#20316#20335	20326#20345#60354#60234#60253#60244#60314#60394#810652	0
9103501	10058	4	1	0	601	6250395	617687	5703	0	4412	51#1500|52#8010|53#11801|54#1401|55#3500|56#17700|58#582|60#6801|155#1000|156#5300|171#900	4	0.0	0#0#0#0#0#0	41401#41416#41435	41426#41445#60354#60304#60244#60294#60374#60404#90105#810252	0
9103502	10058	4	1	0	601	6250395	617687	5703	0	4412	51#1500|52#8010|53#11801|54#1401|55#3500|56#17700|58#582|60#6801|155#1000|156#5300|171#900	4	0.0	0#0#0#0#0#0	41401#41416#41435	41426#41445#60354#60304#60244#60294#60374#60404#90105#810252	0
9103503	10085	5	2	0	601	5188571	814609	4330	0	4777	51#6550|52#1500|53#11801|54#1000|55#7550|56#25800|60#2150|155#2460|156#1250|171#900	5	0.0	0#0#0#0#0#0	50801#50813#50833	50823#60424#60154#60334#60184#60044#60034#810352	0
9103504	10022	2	2	0	601	4948758	796103	3964	0	4684	51#6550|52#1500|53#11801|54#1000|55#7550|56#25800|60#2150|155#2460|156#1250|171#900	2	0.0	0#0#0#0#0#0	30401#30416#30435	30426#30445#60424#60154#60334#60184#60044#60034#810352	0
9103505	10027	2	3	0	601	6413096	696862	4212	0	4446	51#5550|52#1500|53#11801|54#2460|55#8550|56#25800|60#3610|155#1000|156#1250|171#900	2	0.0	0#0#0#0#0#0	30901#30916#30935	30926#30945#60414#60094#60334#60164#60054#60024#810452	0
9103511	10043	3	1	0	603	6573272	575091	5229	0	4271	51#1500|52#6550|53#11803|54#1403|55#3500|56#17900|57#1460|58#584|60#7802|155#1000|156#5300|171#900	3	0.0	0#0#0#0#0#0	10701#10716#10735	10726#10745#60354#60304#60244#60294#60374#60404#810552	0
9103512	10007	1	1	0	603	6085611	581639	5632	0	4332	51#1500|52#8010|53#11803|54#1403|55#3500|56#17900|58#584|60#7802|155#1000|156#5300|171#900	1	0.0	0#0#0#0#0#0	20601#20616	20626#20635#20645#60354#60304#60244#60294#60374#60404#810252	0
9103513	10001	1	4	0	603	6102964	660013	4763	0	4200	51#1500|52#5550|53#11400|54#1000|55#3500|56#17900|58#4328|60#7802|155#1000|156#5300|165#1460|171#900	1	0.0	0#0#0#0#0#0	22301#22316#22335	22326#22345#60354#60234#60254#60244#60314#60394#90405#810652	0
9103514	10075	5	4	0	603	5932354	701348	4508	0	4783	51#1500|52#5550|53#11803|54#1000|55#3500|56#17900|58#1000|60#7200|155#2460|156#5300|171#900	5	0.0	0#0#0#0#0#0	50201#50216#50235	50226#50245#60354#60234#60254#60244#60314#60394#90205#810352	0
9103515	10002	1	3	0	603	6078695	803382	4121	0	4695	51#5550|52#1500|53#11803|54#1000|55#8550|56#26000|60#3150|155#2460|156#1250|171#900	1	0.0	0#0#0#0#0#0	20101#20116#20135	20126#20145#60414#60094#60334#60164#60054#60024#810352	0
9103521	10007	1	1	0	604	6097153	582805	5641	0	4348	51#1500|52#8010|53#11803|54#1403|55#3500|56#17900|58#585|60#7803|155#1000|156#5300|171#900	1	0.0	0#0#0#0#0#0	20601#20616	20626#20635#20645#60354#60304#60244#60294#60374#60404#810252	0
9103522	10062	4	1	0	604	6342892	592901	6052	0	4607	51#1500|52#8010|53#11803|54#1403|55#3500|56#17900|58#585|60#7803|155#1000|156#5300|171#900	4	0.0	0#0#0#0#0#0	40401#40413#40433	40423#60354#60304#60244#60294#60374#60404#810252	0
9103523	10045	3	2	0	604	5077607	788906	4240	0	4581	51#6550|52#1500|53#11803|54#1000|55#7550|56#26000|60#3150|155#2460|156#1250|171#900	3	0.0	0#0#0#0#0#0	10901#10916#10935	10926#10945#60424#60154#60334#60184#60044#60034#810352	0
9103524	10044	3	2	0	604	5076611	788723	4848	0	4244	51#6550|52#2960|53#11803|54#1000|55#7550|56#26000|60#3150|155#1000|156#1250|171#900	3	0.0	0#0#0#0#0#0	10801#10816#10835	10826#10845#60424#60154#60334#60184#60044#60034#810252	0
9103525	10072	5	3	0	604	6324652	864233	4435	0	4466	51#5550|52#1500|53#13263|54#1000|55#8550|56#26000|60#3150|155#1000|156#1250|171#900	5	0.0	0#0#0#0#0#0	51501#51516#51535	51526#51545#60414#60094#60334#60164#60054#60024#90205#810152	0
9103531	10040	3	2	0	605	5084130	735112	4243	0	4591	51#6550|52#1500|53#11804|54#1000|55#9154|56#27108|60#3150|155#2460|156#1250|171#900	3	0.0	0#0#0#0#0#0	10401#10416#10435	10426#10445#60424#60154#60334#60184#60044#60034#810352	0
9103532	10082	5	3	0	605	5280908	814037	5088	0	4465	51#5550|52#2960|53#11804|54#1000|55#8550|56#26000|60#3150|155#1000|156#1250|171#900	5	0.0	0#0#0#0#0#0	50701#50716#50735	50726#50745#60414#60094#60334#60164#60054#60024#90205#810252	0
9103533	10002	1	3	0	605	6101029	806458	4133	0	4715	51#5550|52#1500|53#11804|54#1000|55#8550|56#26000|60#3150|155#2460|156#1250|171#900	1	0.0	0#0#0#0#0#0	20101#20116#20135	20126#20145#60414#60094#60334#60164#60054#60024#810352	0
9103534	10073	5	4	0	605	5953373	704126	4521	0	4813	51#1500|52#5550|53#11804|54#1000|55#3500|56#17900|58#1000|60#7200|155#2460|156#5300|171#900	5	0.0	0#0#0#0#0#0	51401#51416#51435	51426#51445#60354#60234#60254#60244#60314#60394#90205#810352	0
9103535	10041	3	4	0	605	5958111	641544	4655	0	4167	51#1500|52#5550|53#11400|54#1000|55#3500|56#17900|58#5032|60#7804|155#1000|156#5300|165#1460|171#900	3	0.0	0#0#0#0#0#0	10501#10516#10535	10526#10545#60354#60234#60254#60244#60314#60394#810652	0
9103541	10007	1	1	0	606	6133748	586481	5658	0	4363	51#1500|52#8060|53#11805|54#1405|55#3500|56#17900|58#588|60#7855|155#1000|156#5350|171#900	1	0.0	0#0#0#0#0#0	20601#20616	20626#20635#20645#60354#60304#60244#60294#60374#60404#810252	0
9103542	10026	2	1	0	606	6494737	589592	4926	0	4466	51#1500|52#6600|53#11805|54#1405|55#3500|56#17900|57#1460|58#588|60#7855|155#1000|156#5350|171#900	2	0.0	0#0#0#0#0#0	30801#30816#30835	30826#30845#60354#60304#60244#60294#60374#60404#810552	0
9103543	10037	3	2	0	606	6131845	843367	4249	0	4381	51#6600|52#1500|53#13265|54#1000|55#7600|56#26100|60#3150|155#1000|156#1250|171#900	3	0.0	0#0#0#0#0#0	10101#10116#10135	10126#10145#60424#60154#60334#60184#60044#60034#810152	0
9103544	10003	1	3	0	606	5107087	803371	4139	0	4289	51#5600|52#1500|53#13265|54#1000|55#10205|56#27209|60#3150|155#1000|156#1250|171#900	1	0.0	0#0#0#0#0#0	20201#20216#20235	20226#20245#60414#60094#60334#60164#60054#60024#810152	0
9103545	10001	1	4	0	606	6151248	665499	4786	0	4231	51#1500|52#5600|53#11400|54#1000|55#3500|56#17900|58#4336|60#7855|155#1000|156#5350|165#1460|171#900	1	0.0	0#0#0#0#0#0	22301#22316#22335	22326#22345#60354#60234#60254#60244#60314#60394#90405#810652	0
9103551	10007	1	1	0	608	7386072	588764	5678	0	4375	51#1500|52#8060|53#11807|54#1407|55#3500|56#17900|58#590|60#7856|155#1000|156#5350|171#900	1	0.0	0#0#0#0#0#0	20601#20616	20626#20635#20645#60354#60304#60244#60294#60374#60404#810252	0
9103552	10038	3	1	0	608	6218211	582930	5918	0	4316	51#1500|52#8060|53#11807|54#1407|55#3500|56#17900|58#590|60#7856|155#1000|156#5350|171#900	3	0.0	0#0#0#0#0#0	10201#10213#10233	10223#60354#60304#60244#60294#60374#60404#810252	0
9103553	10065	4	2	0	608	5269917	806343	4377	0	4923	51#6600|52#1500|53#11807|54#1000|55#7600|56#26100|60#3150|155#2460|156#1250|171#900	4	0.0	0#0#0#0#0#0	40701#40716#40735	40726#40745#60424#60154#60334#60184#60044#60034#90205#810352	0
9103554	10008	1	3	0	608	5127632	806444	4161	0	4301	51#5600|52#1500|53#13267|54#1000|55#10206|56#27212|60#3150|155#1000|156#1250|171#900	1	0.0	0#0#0#0#0#0	20701#20713#20733	20723#60414#60094#60334#60164#60054#60024#810152	0
9103555	10001	1	4	0	608	6172633	668083	4802	0	4242	51#1500|52#5600|53#11400|54#1000|55#3500|56#17900|58#4340|60#7856|155#1000|156#5350|165#1460|171#900	1	0.0	0#0#0#0#0#0	22301#22316#22335	22326#22345#60354#60234#60254#60244#60314#60394#90405#810652	0
9103561	10007	1	1	0	609	6167706	590045	5686	0	4380	51#1500|52#8060|53#11807|54#1407|55#3500|56#17900|58#591|60#7857|155#1000|156#5350|171#1000	1	0.0	0#0#0#0#0#0	20601#20616	20626#20635#20645#60354#60304#60244#60294#60374#60404#810252	0
9103562	10081	5	1	0	609	6414033	604480	5856	0	4574	51#1500|52#8060|53#11807|54#1407|55#3500|56#17900|58#591|60#7857|155#1000|156#5350|171#1000	5	0.0	0#0#0#0#0#0	50601#50616#50635	50626#50645#60354#60304#60244#60294#60374#60404#90105#810252	0
9103563	10065	4	2	0	609	6337150	808058	4384	0	4929	51#6600|52#1500|53#11807|54#1000|55#7600|56#26100|60#3150|155#2460|156#1250|171#1000	4	0.0	0#0#0#0#0#0	40701#40716#40735	40726#40745#60424#60154#60334#60184#60044#60034#90205#810352	0
9103564	10082	5	3	0	609	5334618	822243	5120	0	4493	51#5600|52#2960|53#11807|54#1000|55#8600|56#26100|60#3150|155#1000|156#1250|171#1000	5	0.0	0#0#0#0#0#0	50701#50716#50735	50726#50745#60414#60094#60334#60164#60054#60024#90205#810252	0
9103565	10046	3	4	0	609	6031812	628403	5137	0	4193	51#1500|52#5600|53#11807|54#1407|55#3500|56#17900|58#3051|60#7857|155#1000|156#5350|165#1460|171#1000	3	0.0	0#0#0#0#0#0	11001#11016#11035	11026#11045#60354#60234#60254#60244#60314#60394#810652	0
9103571	10038	3	1	0	610	6594097	585267	5945	0	4326	51#1500|52#8080|53#11858|54#1408|55#3500|56#17900|58#592|60#7858|155#1000|156#5350|171#1000	3	0.0	0#0#0#0#0#0	10201#10213#10233	10223#60354#60304#60244#60294#60374#60404#810252	0
9103572	10058	4	1	0	610	6731853	633689	5794	0	4505	51#1500|52#8080|53#11858|54#1408|55#3500|56#17900|58#592|60#7858|155#1000|156#5350|171#1000	4	0.0	0#0#0#0#0#0	41401#41416#41435	41426#41445#60354#60304#60244#60294#60374#60404#90105#810252	0
9103573	10021	2	4	0	610	7496095	662039	4418	0	4358	51#1500|52#5600|53#11450|54#1000|55#3500|56#17900|58#4364|60#7858|155#1000|156#5350|165#1480|171#1000	2	0.0	0#0#0#0#0#0	30301#30316#30335	30326#30345#60354#60234#60254#60244#60314#60394#90405#810652	0
9103574	10042	3	3	0	610	5511142	800924	4358	0	4249	51#5600|52#1500|53#13338|54#1000|55#10208|56#27215|60#3150|155#1000|156#1250|171#1000	3	0.0	0#0#0#0#0#0	10601#10616#10635	10626#10645#60414#60094#60334#60164#60054#60024#810152	0
9103575	10003	1	3	0	610	5460421	810202	4165	0	4310	51#5600|52#1500|53#13338|54#1000|55#10208|56#27215|60#3150|155#1000|156#1250|171#1000	1	0.0	0#0#0#0#0#0	20201#20216#20235	20226#20245#60414#60094#60334#60164#60054#60024#810152	0
9103581	10043	3	1	0	611	8489784	585651	5295	0	4328	51#1500|52#6600|53#11859|54#1409|55#3500|56#17900|57#1480|58#593|60#7858|155#1000|156#5350|171#1000	3	0.0	0#0#0#0#0#0	10701#10716#10735	10726#10745#60354#60304#60244#60294#60374#60404#810552	0
9103582	10062	4	1	0	611	6832175	602540	6129	0	4653	51#1500|52#8080|53#11859|54#1409|55#3500|56#17900|58#593|60#7858|155#1000|156#5350|171#1000	4	0.0	0#0#0#0#0#0	40401#40413#40433	40423#60354#60304#60244#60294#60374#60404#810252	0
9103583	10085	5	2	0	611	5654952	836256	4396	0	4880	51#6600|52#1500|53#11859|54#1000|55#7600|56#26100|60#3150|155#2480|156#1250|171#1000	5	0.0	0#0#0#0#0#0	50801#50813#50833	50823#60424#60154#60334#60184#60044#60034#810352	0
9103584	10027	2	3	0	611	5823388	715713	4275	0	4545	51#5600|52#1500|53#11859|54#2480|55#8600|56#26100|60#4630|155#1000|156#1250|171#1000	2	0.0	0#0#0#0#0#0	30901#30916#30935	30926#30945#60414#60094#60334#60164#60054#60024#810452	0
9103585	10061	4	4	0	611	6411742	709903	4555	0	4571	51#1500|52#5600|53#11859|54#1000|55#3500|56#17900|58#2480|60#7250|155#1000|156#5350|165#1480|171#1000	4	0.0	0#0#0#0#0#0	40301#40316#40335	40326#40345#60354#60234#60254#60244#60314#60394#90205#810652	0
9103591	10007	1	1	0	613	7928995	596158	5732	0	4407	51#1500|52#8130|53#11861|54#1411|55#3500|56#17900|58#596|60#7910|155#1000|156#5400|171#1000	1	0.0	0#0#0#0#0#0	20601#20616	20626#20635#20645#60354#60304#60244#60294#60374#60404#810252	0
9103592	10058	4	1	0	613	6814328	639037	5822	0	4528	51#1500|52#8130|53#11861|54#1411|55#3500|56#17900|58#596|60#7910|155#1000|156#5400|171#1000	4	0.0	0#0#0#0#0#0	41401#41416#41435	41426#41445#60354#60304#60244#60294#60374#60404#90105#810252	0
9103593	10025	2	4	0	613	6324168	667995	4445	0	4377	51#1500|52#5650|53#11450|54#1000|55#3500|56#17900|58#5072|60#7910|155#1000|156#5400|165#1480|171#1000	2	0.0	0#0#0#0#0#0	30701#30716#30735	30726#30745#60354#60234#60254#60244#60314#60394#810652	0
9103594	10020	2	3	0	613	5482923	829822	4109	0	4773	51#5650|52#1500|53#11861|54#1000|55#8650|56#26200|60#3150|155#2480|156#1250|171#1000	2	0.0	0#0#0#0#0#0	30201#30216#30235	30226#30245#60414#60094#60334#60164#60054#60024#810352	0
9103595	10041	3	4	0	613	6446631	655018	4716	0	4219	51#1500|52#5650|53#11450|54#1000|55#3500|56#17900|58#5072|60#7910|155#1000|156#5400|165#1480|171#1000	3	0.0	0#0#0#0#0#0	10501#10516#10535	10526#10545#60354#60234#60254#60244#60314#60394#810652	0
9103601	10058	4	1	0	615	8243843	641551	5840	0	4539	51#1500|52#8130|53#11862|54#1412|55#3500|56#17900|58#598|60#7911|155#1000|156#5400|171#1000	4	0.0	0#0#0#0#0#0	41401#41416#41435	41426#41445#60354#60304#60244#60294#60374#60404#90105#810252	0
9103602	10007	1	1	0	615	6661424	598532	5749	0	4418	51#1500|52#8130|53#11862|54#1412|55#3500|56#17900|58#598|60#7911|155#1000|156#5400|171#1000	1	0.0	0#0#0#0#0#0	20601#20616	20626#20635#20645#60354#60304#60244#60294#60374#60404#810252	0
9103603	10060	4	4	0	615	6680444	679122	4870	0	4547	51#1500|52#5650|53#11450|54#1000|55#3500|56#17900|58#5076|60#7911|155#1000|156#5400|165#1480|171#1000	4	0.0	0#0#0#0#0#0	40201#40216#40235	40226#40245#60354#60234#60254#60244#60314#60394#810652	0
9103604	10042	3	3	0	615	5630532	810394	4391	0	4280	51#5650|52#1500|53#13342|54#1000|55#10261|56#27321|60#3150|155#1000|156#1250|171#1000	3	0.0	0#0#0#0#0#0	10601#10616#10635	10626#10645#60414#60094#60334#60164#60054#60024#810152	0
9103605	10001	1	4	0	615	6680386	679116	4855	0	4284	51#1500|52#5650|53#11450|54#1000|55#3500|56#17900|58#4376|60#7911|155#1000|156#5400|165#1480|171#1000	1	0.0	0#0#0#0#0#0	22301#22316#22335	22326#22345#60354#60234#60254#60244#60314#60394#90405#810652	0
11000011	10043	3	1	0	235	705608	54150	1907	0	1608	52#1000|53#10400|54#300|55#1300|56#15450|57#520|60#1400|155#300|156#1300	3	0.0	0#0#0#0#0#0	10701#10713#10733	10723#10743#60353#60302#60242#60291#60372#810551	0
11000012	10022	2	2	0	230	480066	73852	1516	0	1709	51#950|53#10400|54#300|55#2250|56#17350|60#400|155#820|156#300	2	0.0	0#0#0#0#0#0	30401#30413#30433	30423#30443#60423#60152#60332#60181#60042#810351	0
11000013	10001	1	4	0	230	564876	61983	1709	0	1544	52#950|53#10400|54#300|55#1300|56#15450|58#1431|60#1350|155#300|156#1250|165#520	1	0.0	0#0#0#0#0#0	22301#22313#22333	22323#22343#60353#60232#60252#60241#60312#90402#810651	0
11000014	10076	5	3	0	230	512896	74687	1692	0	1624	51#950|53#10920|54#300|55#2911|56#17727|60#400|155#300|156#300	5	0.0	0#0#0#0#0#0	50301#50313#50333	50323#50343#60413#60092#60332#60161#60052#90302#810151	0
11000015	10061	4	4	0	230	557610	65922	1716	0	1658	52#950|53#10400|54#300|55#1300|56#15450|58#520|60#1350|155#300|156#1250|165#520	4	0.0	0#0#0#0#0#0	40301#40313#40333	40323#40343#60353#60232#60252#60241#60312#90202#810651	0
11000021	10027	2	3	0	231	514606	62280	1617	0	1654	51#950|53#10400|54#820|55#2250|56#17350|60#920|155#300|156#300	2	0.0	0#0#0#0#0#0	30901#30913#30933	30923#30943#60413#60092#60332#60161#60052#810451	0
11000022	10020	2	3	0	236	580823	77052	1579	0	1738	51#1000|53#10400|54#300|55#2300|56#17450|60#400|155#820|156#300	2	0.0	0#0#0#0#0#0	30201#30213#30233	30223#30243#60413#60092#60332#60161#60052#810351	0
11000023	10026	2	1	0	231	572396	55438	1757	0	1650	52#950|53#10400|54#300|55#1300|56#15450|57#520|60#1350|155#300|156#1250	2	0.0	0#0#0#0#0#0	30801#30813#30833	30823#30843#60353#60302#60242#60291#60372#810551	0
11000024	10023	2	2	0	231	471001	69905	1521	0	1718	51#950|53#10400|54#300|55#3112|56#17728|60#400|155#820|156#300	2	0.0	0#0#0#0#0#0	30501#30513#30533	30523#30543#60423#60152#60332#60181#60042#810351	0
11000025	10021	2	4	0	231	524733	61781	1580	0	1599	52#950|53#10400|54#300|55#1300|56#15450|58#1433|60#1350|155#300|156#1250|165#520	2	0.0	0#0#0#0#0#0	30301#30313#30333	30323#30343#60353#60232#60252#60241#60312#90402#810651	0
11000031	10007	1	1	0	232	561987	55793	1895	0	1614	52#1470|53#10400|54#300|55#1300|56#15500|60#1350|155#300|156#1250	1	0.0	0#0#0#0#0#0	20601#20613	20623#20633#20643#60353#60302#60242#60291#60372#810251	0
11000032	10002	1	3	0	232	487480	75821	1587	0	1714	51#950|53#10400|54#300|55#2250|56#17400|60#400|155#820|156#300	1	0.0	0#0#0#0#0#0	20101#20113#20133	20123#20143#60413#60092#60332#60161#60052#810351	0
11000033	10001	1	4	0	237	683027	64757	1760	0	1588	52#1000|53#10400|54#300|55#1300|56#15500|58#1443|60#1400|155#300|156#1300|165#520	1	0.0	0#0#0#0#0#0	22301#22313#22333	22323#22343#60353#60232#60252#60241#60312#90402#810651	0
11000034	10008	1	3	0	232	487753	73628	1593	0	1566	51#950|53#10920|54#300|55#3112|56#17778|60#400|155#300|156#300	1	0.0	0#0#0#0#0#0	20701#20713#20733	20723#60413#60092#60332#60161#60052#810151	0
11000035	10004	1	4	0	232	516532	67417	1690	0	1576	52#950|53#10400|54#300|55#1300|56#15500|58#520|60#1350|155#300|156#1250|165#520	1	0.0	0#0#0#0#0#0	20301#20313#20333	20323#20343#60353#60232#60252#60241#60312#810651	0
11000041	10081	5	1	0	233	599131	59193	2002	0	1698	52#1470|53#10400|54#300|55#1300|56#15500|60#1350|155#300|156#1250	5	0.0	0#0#0#0#0#0	50601#50613#50633	50623#50643#60353#60302#60242#60291#60372#90102#810251	0
11000042	10082	5	3	0	233	520585	79425	1809	0	1651	51#950|52#520|53#10400|54#300|55#2250|56#17400|60#400|155#300|156#300	5	0.0	0#0#0#0#0#0	50701#50713#50733	50723#50743#60413#60092#60332#60161#60052#90202#810251	0
11000043	10076	5	3	0	233	520547	78159	1720	0	1645	51#950|53#10920|54#300|55#2912|56#17779|60#400|155#300|156#300	5	0.0	0#0#0#0#0#0	50301#50313#50333	50323#50343#60413#60092#60332#60161#60052#90302#810151	0
11000044	10073	5	4	0	238	687740	71030	1783	0	1796	52#1000|53#10400|54#300|55#1300|56#15500|60#1400|155#820|156#1300	5	0.0	0#0#0#0#0#0	51401#51413#51433	51423#51443#60353#60232#60252#60241#60312#90202#810351	0
11000045	10075	5	4	0	233	564113	69928	1750	0	1755	52#950|53#10400|54#300|55#1300|56#15500|60#1350|155#820|156#1250	5	0.0	0#0#0#0#0#0	50201#50213#50233	50223#50243#60353#60232#60252#60241#60312#90202#810351	0
11000051	10062	4	1	0	234	610300	59847	2055	0	1760	52#1520|53#10400|54#300|55#1300|56#15700|60#1400|155#300|156#1300	4	0.0	0#0#0#0#0#0	40401#40413#40433	40423#60353#60302#60242#60291#60372#810251	0
11000052	10057	4	3	0	234	530824	84470	1728	0	1715	51#1000|53#10920|54#300|55#2300|56#17700|60#400|155#300|156#300	4	0.0	0#0#0#0#0#0	41501#41513#41533	41523#41543#60413#60092#60332#60161#60052#90202#810151	0
11000053	10065	4	2	0	234	524967	79020	1694	0	1829	51#1000|53#10400|54#300|55#2300|56#17700|60#400|155#820|156#300	4	0.0	0#0#0#0#0#0	40701#40713#40733	40723#40743#60423#60152#60332#60181#60042#90202#810351	0
11000054	10061	4	4	0	234	574783	70696	1754	0	1715	52#1000|53#10400|54#300|55#1300|56#15700|58#520|60#1400|155#300|156#1300|165#520	4	0.0	0#0#0#0#0#0	40301#40313#40333	40323#40343#60353#60232#60252#60241#60312#90202#810651	0
11000055	10060	4	4	0	239	752706	62507	1794	0	1737	52#1000|53#10400|54#300|55#1300|56#15700|58#1846|60#1400|155#300|156#1300|165#520	4	0.0	0#0#0#0#0#0	40201#40213#40233	40223#40243#60353#60232#60252#60241#60312#810651	0
11000061	10038	3	1	0	235	597992	58462	2006	0	1641	52#1520|53#10400|54#300|55#1300|56#15700|60#1400|155#300|156#1300	3	0.0	0#0#0#0#0#0	10201#10213#10233	10223#60353#60302#60242#60291#60372#810251	0
11000062	10044	3	2	0	235	515662	77684	1740	0	1606	51#1000|52#520|53#10400|54#300|55#2300|56#17700|60#400|155#300|156#300	3	0.0	0#0#0#0#0#0	10801#10813#10833	10823#10843#60423#60152#60332#60181#60042#810251	0
11000063	10040	3	2	0	235	515481	72427	1656	0	1709	51#1000|53#10400|54#300|55#3163|56#18081|60#400|155#820|156#300	3	0.0	0#0#0#0#0#0	10401#10413#10433	10423#10443#60423#60152#60332#60181#60042#810351	0
11000064	10046	3	4	0	235	577203	64523	1870	0	1588	52#1000|53#10400|54#300|55#1300|56#15700|58#520|60#1400|155#300|156#1300|165#520	3	0.0	0#0#0#0#0#0	11001#11013#11033	11023#11043#60353#60232#60252#60241#60312#810651	0
11000065	10041	3	4	0	240	788837	60963	1747	0	1618	52#1050|53#10400|54#300|55#1300|56#15700|58#1888|60#1450|155#300|156#1350|165#540	3	0.0	0#0#0#0#0#0	10501#10513#10533	10523#10543#60353#60232#60252#60241#60312#810651	0
11000071	10027	2	3	0	236	550816	66989	1660	0	1717	51#1000|53#10400|54#820|55#2300|56#17700|60#920|155#300|156#300	2	0.0	0#0#0#0#0#0	30901#30913#30933	30923#30943#60413#60092#60332#60161#60052#810451	0
11000072	10019	2	3	0	236	517058	80435	1674	0	1663	51#1000|52#520|53#10400|54#300|55#2300|56#17700|60#400|155#300|156#300	2	0.0	0#0#0#0#0#0	30101#30113#30133	30123#30143#60413#60092#60332#60161#60052#810251	0
11000073	10022	2	2	0	236	506042	79920	1564	0	1777	51#1000|53#10400|54#300|55#2300|56#17700|60#400|155#820|156#300	2	0.0	0#0#0#0#0#0	30401#30413#30433	30423#30443#60423#60152#60332#60181#60042#810351	0
11000074	10023	2	2	0	241	656318	74988	1590	0	1815	51#1050|53#10400|54#300|55#3271|56#18186|60#400|155#840|156#300	2	0.0	0#0#0#0#0#0	30501#30513#30533	30523#30543#60423#60152#60332#60181#60042#810351	0
11000075	10021	2	4	0	236	561038	66322	1622	0	1659	52#1000|53#10400|54#300|55#1300|56#15700|58#1441|60#1400|155#300|156#1300|165#520	2	0.0	0#0#0#0#0#0	30301#30313#30333	30323#30343#60353#60232#60252#60241#60312#90402#810651	0
11000081	10062	4	1	0	237	625739	61617	2085	0	1780	52#1520|53#10400|54#300|55#1300|56#15700|60#1400|155#300|156#1300	4	0.0	0#0#0#0#0#0	40401#40413#40433	40423#60353#60302#60242#60291#60372#810251	0
11000082	10063	4	3	0	237	545646	77707	1839	0	1730	51#1000|52#520|53#10400|54#300|55#2964|56#18083|60#400|155#300|156#300	4	0.0	0#0#0#0#0#0	40501#40513	40523#40533#40543#60413#60092#60332#60161#60052#90302#810251	0
11000083	10057	4	3	0	242	707532	87424	1785	0	1766	51#1050|53#10940|54#300|55#2350|56#17800|60#400|155#300|156#300	4	0.0	0#0#0#0#0#0	41501#41513#41533	41523#41543#60413#60092#60332#60161#60052#90202#810151	0
11000084	10065	4	2	0	237	539388	81073	1718	0	1848	51#1000|53#10400|54#300|55#2300|56#17700|60#400|155#820|156#300	4	0.0	0#0#0#0#0#0	40701#40713#40733	40723#40743#60423#60152#60332#60181#60042#90202#810351	0
11000085	10061	4	4	0	237	589558	72671	1779	0	1734	52#1000|53#10400|54#300|55#1300|56#15700|58#520|60#1400|155#300|156#1300|165#520	4	0.0	0#0#0#0#0#0	40301#40313#40333	40323#40343#60353#60232#60252#60241#60312#90202#810651	0
