Id	Difficulty	Name	NextLevel	LevelLimit	MonsterGroup	Reward	RandomRewardMin	RandomReward	RecommendFightAbility	RankTime	InvasionBoss	InvasionBossReward	InvasionBossTime	InvasionBossHolding	SortId	BattleEvent
4014	4	1471	4024	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1471	null
4024	4	1472	4034	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1472	null
4034	4	1473	4044	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1473	null
4044	4	1474	4054	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1474	null
4054	4	1475	4064	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1475	null
4064	4	1476	4074	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1476	null
4074	4	1477	4084	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1477	null
4084	4	1478	4094	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1478	null
4094	4	1479	4104	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1479	null
4104	4	1480	4114	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1480	null
4114	4	1481	4124	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1481	null
4124	4	1482	4134	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1482	null
4134	4	1483	4144	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1483	null
4144	4	1484	4154	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1484	null
4154	4	1485	4164	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1485	null
4164	4	1486	4174	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1486	null
4174	4	1487	4184	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1487	null
4184	4	1488	4194	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1488	null
4194	4	1489	4204	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1489	null
4204	4	1490	4214	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1490	null
4214	4	1491	4224	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1491	null
4224	4	1492	4234	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1492	null
4234	4	1493	4244	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1493	null
4244	4	1494	4254	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1494	null
4254	4	1495	4264	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1495	null
4264	4	1496	4274	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1496	null
4274	4	1497	4284	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1497	null
4284	4	1498	4294	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1498	null
4294	4	1499	4304	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1499	null
4304	4	1500	4314	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1500	null
4314	4	1501	4324	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1501	null
4324	4	1502	4334	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1502	null
4334	4	1503	4344	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1503	null
4344	4	1504	4354	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1504	null
4354	4	1505	4364	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1505	null
4364	4	1506	4374	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1506	null
4374	4	1507	4384	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1507	null
4384	4	1508	4394	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1508	null
4394	4	1509	4404	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1509	null
4404	4	1510	5014	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1510	null
5014	4	1511	5024	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1511	null
5024	4	1512	5034	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1512	null
5034	4	1513	5044	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1513	null
5044	4	1514	5054	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1514	null
5054	4	1515	5064	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1515	null
5064	4	1516	5074	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1516	null
5074	4	1517	5084	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1517	null
5084	4	1518	5094	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1518	null
5094	4	1519	5104	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1519	null
5104	4	1520	5114	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1520	null
5114	4	1521	5124	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1521	null
5124	4	1522	5134	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1522	null
5134	4	1523	5144	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1523	null
5144	4	1524	5154	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1524	null
5154	4	1525	5164	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1525	null
5164	4	1526	5174	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1526	null
5174	4	1527	5184	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1527	null
5184	4	1528	5194	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1528	null
5194	4	1529	5204	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1529	null
5204	4	1530	5214	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1530	null
5214	4	1531	5224	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1531	null
5224	4	1532	5234	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1532	null
5234	4	1533	5244	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1533	null
5244	4	1534	5254	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1534	null
5254	4	1535	5264	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1535	null
5264	4	1536	5274	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1536	null
5274	4	1537	5284	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1537	null
5284	4	1538	5294	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1538	null
5294	4	1539	5304	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1539	null
5304	4	1540	5314	211	51011	205999	10100	20002#1#20074#20071#20072#20001#20069#20070#20011#20003#20004#20005#20006#20007#20008#20009#20010#20012#20013#20014#20015#20016#20017	100	20	601011#400|601012#600	601011#210101|601012#210101	90	10800	1540	null
