Id	Formation	Contents	Rewardgroup
20100463	6	20100463#0#0#0#0	2#18#7045#7200#7300
20100464	6	20100464#0#0#0#0	2#18#7045#7200#7300
20100465	6	20100465#0#0#0#0	2#18#7045#7200#7300
20100466	6	20100466#0#0#0#0	2#18#7045#7200#7300
20100467	6	20100467#0#0#0#0	2#18#7045#7200#7300
20100468	6	20100468#0#0#0#0	2#18#7045#7200#7300
20100471	6	20100471#0#0#0#0	2#18#7046#7200#7300
20100472	6	20100472#0#0#0#0	2#18#7046#7200#7300
20100473	6	20100473#0#0#0#0	2#18#7046#7200#7300
20100474	6	20100474#0#0#0#0	2#18#7046#7200#7300
20100475	6	20100475#0#0#0#0	2#18#7046#7200#7300
20100476	6	20100476#0#0#0#0	2#18#7046#7200#7300
20100477	6	20100477#0#0#0#0	2#18#7046#7200#7300
20100478	6	20100478#0#0#0#0	2#18#7046#7200#7300
20100481	6	20100481#0#0#0#0	2#18#7047#7200#7300
20100482	6	20100482#0#0#0#0	2#18#7047#7200#7300
20100483	6	20100483#0#0#0#0	2#18#7047#7200#7300
20100484	6	20100484#0#0#0#0	2#18#7047#7200#7300
20100485	6	20100485#0#0#0#0	2#18#7047#7200#7300
20100486	6	20100486#0#0#0#0	2#18#7047#7200#7300
20100487	6	20100487#0#0#0#0	2#18#7047#7200#7300
20100488	6	20100488#0#0#0#0	2#18#7047#7200#7300
20100491	6	20100491#0#0#0#0	2#18#7048#7200#7300
20100492	6	20100492#0#0#0#0	2#18#7048#7200#7300
20100493	6	20100493#0#0#0#0	2#18#7048#7200#7300
20100494	6	20100494#0#0#0#0	2#18#7048#7200#7300
20100495	6	20100495#0#0#0#0	2#18#7048#7200#7300
20100496	6	20100496#0#0#0#0	2#18#7048#7200#7300
20100497	6	20100497#0#0#0#0	2#18#7048#7200#7300
20100498	6	20100498#0#0#0#0	2#18#7048#7200#7300
20100501	6	20100501#0#0#0#0	2#18#7049#7200#7300
20100502	6	20100502#0#0#0#0	2#18#7049#7200#7300
20100503	6	20100503#0#0#0#0	2#18#7049#7200#7300
20100504	6	20100504#0#0#0#0	2#18#7049#7200#7300
20100505	6	20100505#0#0#0#0	2#18#7049#7200#7300
20100506	6	20100506#0#0#0#0	2#18#7049#7200#7300
20100507	6	20100507#0#0#0#0	2#18#7049#7200#7300
20100508	6	20100508#0#0#0#0	2#18#7049#7200#7300
20100511	6	20100511#0#0#0#0	2#18#7050#7200#7300
20100512	6	20100512#0#0#0#0	2#18#7050#7200#7300
20100513	6	20100513#0#0#0#0	2#18#7050#7200#7300
20100514	6	20100514#0#0#0#0	2#18#7050#7200#7300
20100515	6	20100515#0#0#0#0	2#18#7050#7200#7300
20100516	6	20100516#0#0#0#0	2#18#7050#7200#7300
20100517	6	20100517#0#0#0#0	2#18#7050#7200#7300
20100518	6	20100518#0#0#0#0	2#18#7050#7200#7300
20100521	6	20100521#0#0#0#0	2#18#7051#7200#7300
20100522	6	20100522#0#0#0#0	2#18#7051#7200#7300
20100523	6	20100523#0#0#0#0	2#18#7051#7200#7300
20100524	6	20100524#0#0#0#0	2#18#7051#7200#7300
20100525	6	20100525#0#0#0#0	2#18#7051#7200#7300
20100526	6	20100526#0#0#0#0	2#18#7051#7200#7300
20100527	6	20100527#0#0#0#0	2#18#7051#7200#7300
20100528	6	20100528#0#0#0#0	2#18#7051#7200#7300
20100531	6	20100531#0#0#0#0	2#18#7052#7200#7300
20100532	6	20100532#0#0#0#0	2#18#7052#7200#7300
20100533	6	20100533#0#0#0#0	2#18#7052#7200#7300
20100534	6	20100534#0#0#0#0	2#18#7052#7200#7300
20100535	6	20100535#0#0#0#0	2#18#7052#7200#7300
20100536	6	20100536#0#0#0#0	2#18#7052#7200#7300
20100537	6	20100537#0#0#0#0	2#18#7052#7200#7300
20100538	6	20100538#0#0#0#0	2#18#7052#7200#7300
20100541	6	20100541#0#0#0#0	2#18#7053#7200#7300
20100542	6	20100542#0#0#0#0	2#18#7053#7200#7300
20100543	6	20100543#0#0#0#0	2#18#7053#7200#7300
20100544	6	20100544#0#0#0#0	2#18#7053#7200#7300
20100545	6	20100545#0#0#0#0	2#18#7053#7200#7300
20100546	6	20100546#0#0#0#0	2#18#7053#7200#7300
20100547	6	20100547#0#0#0#0	2#18#7053#7200#7300
20100548	6	20100548#0#0#0#0	2#18#7053#7200#7300
20100551	6	20100551#0#0#0#0	2#18#7054#7200#7300
20100552	6	20100552#0#0#0#0	2#18#7054#7200#7300
20100553	6	20100553#0#0#0#0	2#18#7054#7200#7300
20100554	6	20100554#0#0#0#0	2#18#7054#7200#7300
20100555	6	20100555#0#0#0#0	2#18#7054#7200#7300
20100556	6	20100556#0#0#0#0	2#18#7054#7200#7300
20100557	6	20100557#0#0#0#0	2#18#7054#7200#7300
20100558	6	20100558#0#0#0#0	2#18#7054#7200#7300
20100561	6	20100561#0#0#0#0	2#18#7055#7200#7300
20100562	6	20100562#0#0#0#0	2#18#7055#7200#7300
20100563	6	20100563#0#0#0#0	2#18#7055#7200#7300
20100564	6	20100564#0#0#0#0	2#18#7055#7200#7300
20100565	6	20100565#0#0#0#0	2#18#7055#7200#7300
20100566	6	20100566#0#0#0#0	2#18#7055#7200#7300
20100567	6	20100567#0#0#0#0	2#18#7055#7200#7300
20100568	6	20100568#0#0#0#0	2#18#7055#7200#7300
20100571	6	20100571#0#0#0#0	2#18#7056#7200#7300
20100572	6	20100572#0#0#0#0	2#18#7056#7200#7300
20100573	6	20100573#0#0#0#0	2#18#7056#7200#7300
20100574	6	20100574#0#0#0#0	2#18#7056#7200#7300
20100575	6	20100575#0#0#0#0	2#18#7056#7200#7300
20100576	6	20100576#0#0#0#0	2#18#7056#7200#7300
20100577	6	20100577#0#0#0#0	2#18#7056#7200#7300
20100578	6	20100578#0#0#0#0	2#18#7056#7200#7300
20100581	6	20100581#0#0#0#0	2#18#7057#7200#7300
20100582	6	20100582#0#0#0#0	2#18#7057#7200#7300
20100583	6	20100583#0#0#0#0	2#18#7057#7200#7300
20100584	6	20100584#0#0#0#0	2#18#7057#7200#7300
20100585	6	20100585#0#0#0#0	2#18#7057#7200#7300
20100586	6	20100586#0#0#0#0	2#18#7057#7200#7300
20100587	6	20100587#0#0#0#0	2#18#7057#7200#7300
20100588	6	20100588#0#0#0#0	2#18#7057#7200#7300
20100591	6	20100591#0#0#0#0	2#18#7058#7200#7300
20100592	6	20100592#0#0#0#0	2#18#7058#7200#7300
20100593	6	20100593#0#0#0#0	2#18#7058#7200#7300
20100594	6	20100594#0#0#0#0	2#18#7058#7200#7300
20100595	6	20100595#0#0#0#0	2#18#7058#7200#7300
20100596	6	20100596#0#0#0#0	2#18#7058#7200#7300
20100597	6	20100597#0#0#0#0	2#18#7058#7200#7300
20100598	6	20100598#0#0#0#0	2#18#7058#7200#7300
20100601	6	20100601#0#0#0#0	2#18#7059#7200#7300
20100602	6	20100602#0#0#0#0	2#18#7059#7200#7300
20100603	6	20100603#0#0#0#0	2#18#7059#7200#7300
20100604	6	20100604#0#0#0#0	2#18#7059#7200#7300
20100605	6	20100605#0#0#0#0	2#18#7059#7200#7300
20100606	6	20100606#0#0#0#0	2#18#7059#7200#7300
20100607	6	20100607#0#0#0#0	2#18#7059#7200#7300
20100608	6	20100608#0#0#0#0	2#18#7059#7200#7300
20100611	6	20100611#0#0#0#0	2#18#7060#7200#7300
20100612	6	20100612#0#0#0#0	2#18#7060#7200#7300
20100613	6	20100613#0#0#0#0	2#18#7060#7200#7300
20100614	6	20100614#0#0#0#0	2#18#7060#7200#7300
20100615	6	20100615#0#0#0#0	2#18#7060#7200#7300
20100616	6	20100616#0#0#0#0	2#18#7060#7200#7300
20100617	6	20100617#0#0#0#0	2#18#7060#7200#7300
20100618	6	20100618#0#0#0#0	2#18#7060#7200#7300
20100621	6	20100621#0#0#0#0	2#18#7061#7200#7300
20100622	6	20100622#0#0#0#0	2#18#7061#7200#7300
20100623	6	20100623#0#0#0#0	2#18#7061#7200#7300
20100624	6	20100624#0#0#0#0	2#18#7061#7200#7300
20100625	6	20100625#0#0#0#0	2#18#7061#7200#7300
20100626	6	20100626#0#0#0#0	2#18#7061#7200#7300
20100627	6	20100627#0#0#0#0	2#18#7061#7200#7300
20100628	6	20100628#0#0#0#0	2#18#7061#7200#7300
20100631	6	20100631#0#0#0#0	2#18#7062#7200#7300
20100632	6	20100632#0#0#0#0	2#18#7062#7200#7300
20100633	6	20100633#0#0#0#0	2#18#7062#7200#7300
20100634	6	20100634#0#0#0#0	2#18#7062#7200#7300
20100635	6	20100635#0#0#0#0	2#18#7062#7200#7300
20100636	6	20100636#0#0#0#0	2#18#7062#7200#7300
20100637	6	20100637#0#0#0#0	2#18#7062#7200#7300
20100638	6	20100638#0#0#0#0	2#18#7062#7200#7300
20100641	6	20100641#0#0#0#0	2#18#7063#7200#7300
20100642	6	20100642#0#0#0#0	2#18#7063#7200#7300
20100643	6	20100643#0#0#0#0	2#18#7063#7200#7300
20100644	6	20100644#0#0#0#0	2#18#7063#7200#7300
20100645	6	20100645#0#0#0#0	2#18#7063#7200#7300
20100646	6	20100646#0#0#0#0	2#18#7063#7200#7300
20100647	6	20100647#0#0#0#0	2#18#7063#7200#7300
20100648	6	20100648#0#0#0#0	2#18#7063#7200#7300
20100651	6	20100651#0#0#0#0	2#18#7064#7200#7300
20100652	6	20100652#0#0#0#0	2#18#7064#7200#7300
20100653	6	20100653#0#0#0#0	2#18#7064#7200#7300
20100654	6	20100654#0#0#0#0	2#18#7064#7200#7300
20100655	6	20100655#0#0#0#0	2#18#7064#7200#7300
20100656	6	20100656#0#0#0#0	2#18#7064#7200#7300
20100657	6	20100657#0#0#0#0	2#18#7064#7200#7300
20100658	6	20100658#0#0#0#0	2#18#7064#7200#7300
20100661	6	20100661#0#0#0#0	2#18#7065#7200#7300
20100662	6	20100662#0#0#0#0	2#18#7065#7200#7300
20100663	6	20100663#0#0#0#0	2#18#7065#7200#7300
20100664	6	20100664#0#0#0#0	2#18#7065#7200#7300
20100665	6	20100665#0#0#0#0	2#18#7065#7200#7300
20100666	6	20100666#0#0#0#0	2#18#7065#7200#7300
20100667	6	20100667#0#0#0#0	2#18#7065#7200#7300
20100668	6	20100668#0#0#0#0	2#18#7065#7200#7300
20100671	6	20100671#0#0#0#0	2#18#7066#7200#7300
20100672	6	20100672#0#0#0#0	2#18#7066#7200#7300
20100673	6	20100673#0#0#0#0	2#18#7066#7200#7300
20100674	6	20100674#0#0#0#0	2#18#7066#7200#7300
20100675	6	20100675#0#0#0#0	2#18#7066#7200#7300
20100676	6	20100676#0#0#0#0	2#18#7066#7200#7300
20100677	6	20100677#0#0#0#0	2#18#7066#7200#7300
20100678	6	20100678#0#0#0#0	2#18#7066#7200#7300
20100681	6	20100681#0#0#0#0	2#18#7067#7200#7300
20100682	6	20100682#0#0#0#0	2#18#7067#7200#7300
20100683	6	20100683#0#0#0#0	2#18#7067#7200#7300
20100684	6	20100684#0#0#0#0	2#18#7067#7200#7300
20100685	6	20100685#0#0#0#0	2#18#7067#7200#7300
20100686	6	20100686#0#0#0#0	2#18#7067#7200#7300
20100687	6	20100687#0#0#0#0	2#18#7067#7200#7300
20100688	6	20100688#0#0#0#0	2#18#7067#7200#7300
20100691	6	20100691#0#0#0#0	2#18#7068#7200#7300
20100692	6	20100692#0#0#0#0	2#18#7068#7200#7300
20100693	6	20100693#0#0#0#0	2#18#7068#7200#7300
20100694	6	20100694#0#0#0#0	2#18#7068#7200#7300
20100695	6	20100695#0#0#0#0	2#18#7068#7200#7300
20100696	6	20100696#0#0#0#0	2#18#7068#7200#7300
20100697	6	20100697#0#0#0#0	2#18#7068#7200#7300
20100698	6	20100698#0#0#0#0	2#18#7068#7200#7300
20100701	6	20100701#0#0#0#0	2#18#7069#7200#7300
20100702	6	20100702#0#0#0#0	2#18#7069#7200#7300
20100703	6	20100703#0#0#0#0	2#18#7069#7200#7300
20100704	6	20100704#0#0#0#0	2#18#7069#7200#7300
20100705	6	20100705#0#0#0#0	2#18#7069#7200#7300
20100706	6	20100706#0#0#0#0	2#18#7069#7200#7300
20100707	6	20100707#0#0#0#0	2#18#7069#7200#7300
20100708	6	20100708#0#0#0#0	2#18#7069#7200#7300
20100711	6	20100711#0#0#0#0	2#18#7070#7200#7300
20100712	6	20100712#0#0#0#0	2#18#7070#7200#7300
20100713	6	20100713#0#0#0#0	2#18#7070#7200#7300
20100714	6	20100714#0#0#0#0	2#18#7070#7200#7300
20100715	6	20100715#0#0#0#0	2#18#7070#7200#7300
20100716	6	20100716#0#0#0#0	2#18#7070#7200#7300
20100717	6	20100717#0#0#0#0	2#18#7070#7200#7300
20100718	6	20100718#0#0#0#0	2#18#7070#7200#7300
20100721	6	20100721#0#0#0#0	2#18#7071#7200#7300
20100722	6	20100722#0#0#0#0	2#18#7071#7200#7300
20100723	6	20100723#0#0#0#0	2#18#7071#7200#7300
20100724	6	20100724#0#0#0#0	2#18#7071#7200#7300
20100725	6	20100725#0#0#0#0	2#18#7071#7200#7300
20100726	6	20100726#0#0#0#0	2#18#7071#7200#7300
20100727	6	20100727#0#0#0#0	2#18#7071#7200#7300
20100728	6	20100728#0#0#0#0	2#18#7071#7200#7300
20100731	6	20100731#0#0#0#0	2#18#7072#7200#7300
20100732	6	20100732#0#0#0#0	2#18#7072#7200#7300
20100733	6	20100733#0#0#0#0	2#18#7072#7200#7300
20100734	6	20100734#0#0#0#0	2#18#7072#7200#7300
20100735	6	20100735#0#0#0#0	2#18#7072#7200#7300
20100736	6	20100736#0#0#0#0	2#18#7072#7200#7300
20100737	6	20100737#0#0#0#0	2#18#7072#7200#7300
20100738	6	20100738#0#0#0#0	2#18#7072#7200#7300
20100741	6	20100741#0#0#0#0	2#18#7073#7200#7300
20100742	6	20100742#0#0#0#0	2#18#7073#7200#7300
20100743	6	20100743#0#0#0#0	2#18#7073#7200#7300
20100744	6	20100744#0#0#0#0	2#18#7073#7200#7300
20100745	6	20100745#0#0#0#0	2#18#7073#7200#7300
20100746	6	20100746#0#0#0#0	2#18#7073#7200#7300
20100747	6	20100747#0#0#0#0	2#18#7073#7200#7300
20100748	6	20100748#0#0#0#0	2#18#7073#7200#7300
20100751	6	20100751#0#0#0#0	2#18#7074#7200#7300
20100752	6	20100752#0#0#0#0	2#18#7074#7200#7300
20100753	6	20100753#0#0#0#0	2#18#7074#7200#7300
20100754	6	20100754#0#0#0#0	2#18#7074#7200#7300
20100755	6	20100755#0#0#0#0	2#18#7074#7200#7300
20100756	6	20100756#0#0#0#0	2#18#7074#7200#7300
20100757	6	20100757#0#0#0#0	2#18#7074#7200#7300
20100758	6	20100758#0#0#0#0	2#18#7074#7200#7300
20100761	6	20100761#0#0#0#0	2#18#7075#7200#7300
20100762	6	20100762#0#0#0#0	2#18#7075#7200#7300
20100763	6	20100763#0#0#0#0	2#18#7075#7200#7300
20100764	6	20100764#0#0#0#0	2#18#7075#7200#7300
20100765	6	20100765#0#0#0#0	2#18#7075#7200#7300
20100766	6	20100766#0#0#0#0	2#18#7075#7200#7300
20100767	6	20100767#0#0#0#0	2#18#7075#7200#7300
20100768	6	20100768#0#0#0#0	2#18#7075#7200#7300
20100771	6	20100771#0#0#0#0	2#18#7076#7200#7300
20100772	6	20100772#0#0#0#0	2#18#7076#7200#7300
20100773	6	20100773#0#0#0#0	2#18#7076#7200#7300
20100774	6	20100774#0#0#0#0	2#18#7076#7200#7300
20100775	6	20100775#0#0#0#0	2#18#7076#7200#7300
20100776	6	20100776#0#0#0#0	2#18#7076#7200#7300
20100777	6	20100777#0#0#0#0	2#18#7076#7200#7300
20100778	6	20100778#0#0#0#0	2#18#7076#7200#7300
20100781	6	20100781#0#0#0#0	2#18#7077#7200#7300
20100782	6	20100782#0#0#0#0	2#18#7077#7200#7300
20100783	6	20100783#0#0#0#0	2#18#7077#7200#7300
20100784	6	20100784#0#0#0#0	2#18#7077#7200#7300
20100785	6	20100785#0#0#0#0	2#18#7077#7200#7300
20100786	6	20100786#0#0#0#0	2#18#7077#7200#7300
20100787	6	20100787#0#0#0#0	2#18#7077#7200#7300
20100788	6	20100788#0#0#0#0	2#18#7077#7200#7300
20100791	6	20100791#0#0#0#0	2#18#7078#7200#7300
20100792	6	20100792#0#0#0#0	2#18#7078#7200#7300
20100793	6	20100793#0#0#0#0	2#18#7078#7200#7300
20100794	6	20100794#0#0#0#0	2#18#7078#7200#7300
20100795	6	20100795#0#0#0#0	2#18#7078#7200#7300
20100796	6	20100796#0#0#0#0	2#18#7078#7200#7300
20100797	6	20100797#0#0#0#0	2#18#7078#7200#7300
20100798	6	20100798#0#0#0#0	2#18#7078#7200#7300
20100801	6	20100801#0#0#0#0	2#18#7079#7200#7300
20100802	6	20100802#0#0#0#0	2#18#7079#7200#7300
20100803	6	20100803#0#0#0#0	2#18#7079#7200#7300
20100804	6	20100804#0#0#0#0	2#18#7079#7200#7300
20100805	6	20100805#0#0#0#0	2#18#7079#7200#7300
20100806	6	20100806#0#0#0#0	2#18#7079#7200#7300
20100807	6	20100807#0#0#0#0	2#18#7079#7200#7300
20100808	6	20100808#0#0#0#0	2#18#7079#7200#7300
20100811	6	20100811#0#0#0#0	2#18#7080#7200#7300
20100812	6	20100812#0#0#0#0	2#18#7080#7200#7300
20100813	6	20100813#0#0#0#0	2#18#7080#7200#7300
20100814	6	20100814#0#0#0#0	2#18#7080#7200#7300
20100815	6	20100815#0#0#0#0	2#18#7080#7200#7300
20100816	6	20100816#0#0#0#0	2#18#7080#7200#7300
20100817	6	20100817#0#0#0#0	2#18#7080#7200#7300
20100818	6	20100818#0#0#0#0	2#18#7080#7200#7300
20100821	6	20100821#0#0#0#0	2#18#7081#7200#7300
20100822	6	20100822#0#0#0#0	2#18#7081#7200#7300
20100823	6	20100823#0#0#0#0	2#18#7081#7200#7300
20100824	6	20100824#0#0#0#0	2#18#7081#7200#7300
20100825	6	20100825#0#0#0#0	2#18#7081#7200#7300
20100826	6	20100826#0#0#0#0	2#18#7081#7200#7300
20100827	6	20100827#0#0#0#0	2#18#7081#7200#7300
20100828	6	20100828#0#0#0#0	2#18#7081#7200#7300
20100831	6	20100831#0#0#0#0	2#18#7082#7200#7300
20100832	6	20100832#0#0#0#0	2#18#7082#7200#7300
20100833	6	20100833#0#0#0#0	2#18#7082#7200#7300
20100834	6	20100834#0#0#0#0	2#18#7082#7200#7300
20100835	6	20100835#0#0#0#0	2#18#7082#7200#7300
20100836	6	20100836#0#0#0#0	2#18#7082#7200#7300
20100837	6	20100837#0#0#0#0	2#18#7082#7200#7300
20100838	6	20100838#0#0#0#0	2#18#7082#7200#7300
20100841	6	20100841#0#0#0#0	2#18#7083#7200#7300
20100842	6	20100842#0#0#0#0	2#18#7083#7200#7300
20100843	6	20100843#0#0#0#0	2#18#7083#7200#7300
20100844	6	20100844#0#0#0#0	2#18#7083#7200#7300
20100845	6	20100845#0#0#0#0	2#18#7083#7200#7300
20100846	6	20100846#0#0#0#0	2#18#7083#7200#7300
20100847	6	20100847#0#0#0#0	2#18#7083#7200#7300
20100848	6	20100848#0#0#0#0	2#18#7083#7200#7300
20100851	6	20100851#0#0#0#0	2#18#7084#7200#7300
20100852	6	20100852#0#0#0#0	2#18#7084#7200#7300
20100853	6	20100853#0#0#0#0	2#18#7084#7200#7300
20100854	6	20100854#0#0#0#0	2#18#7084#7200#7300
20100855	6	20100855#0#0#0#0	2#18#7084#7200#7300
20100856	6	20100856#0#0#0#0	2#18#7084#7200#7300
20100857	6	20100857#0#0#0#0	2#18#7084#7200#7300
20100858	6	20100858#0#0#0#0	2#18#7084#7200#7300
20100861	6	20100861#0#0#0#0	2#18#7085#7200#7300
20100862	6	20100862#0#0#0#0	2#18#7085#7200#7300
20100863	6	20100863#0#0#0#0	2#18#7085#7200#7300
20100864	6	20100864#0#0#0#0	2#18#7085#7200#7300
20100865	6	20100865#0#0#0#0	2#18#7085#7200#7300
20100866	6	20100866#0#0#0#0	2#18#7085#7200#7300
20100867	6	20100867#0#0#0#0	2#18#7085#7200#7300
20100868	6	20100868#0#0#0#0	2#18#7085#7200#7300
20100871	6	20100871#0#0#0#0	2#18#7086#7200#7300
20100872	6	20100872#0#0#0#0	2#18#7086#7200#7300
20100873	6	20100873#0#0#0#0	2#18#7086#7200#7300
20100874	6	20100874#0#0#0#0	2#18#7086#7200#7300
20100875	6	20100875#0#0#0#0	2#18#7086#7200#7300
20100876	6	20100876#0#0#0#0	2#18#7086#7200#7300
20100877	6	20100877#0#0#0#0	2#18#7086#7200#7300
20100878	6	20100878#0#0#0#0	2#18#7086#7200#7300
20100881	6	20100881#0#0#0#0	2#18#7087#7200#7300
20100882	6	20100882#0#0#0#0	2#18#7087#7200#7300
20100883	6	20100883#0#0#0#0	2#18#7087#7200#7300
20100884	6	20100884#0#0#0#0	2#18#7087#7200#7300
20100885	6	20100885#0#0#0#0	2#18#7087#7200#7300
20100886	6	20100886#0#0#0#0	2#18#7087#7200#7300
20100887	6	20100887#0#0#0#0	2#18#7087#7200#7300
20100888	6	20100888#0#0#0#0	2#18#7087#7200#7300
20100891	6	20100891#0#0#0#0	2#18#7088#7200#7300
20100892	6	20100892#0#0#0#0	2#18#7088#7200#7300
20100893	6	20100893#0#0#0#0	2#18#7088#7200#7300
20100894	6	20100894#0#0#0#0	2#18#7088#7200#7300
20100895	6	20100895#0#0#0#0	2#18#7088#7200#7300
20100896	6	20100896#0#0#0#0	2#18#7088#7200#7300
20100897	6	20100897#0#0#0#0	2#18#7088#7200#7300
20100898	6	20100898#0#0#0#0	2#18#7088#7200#7300
20100901	6	20100901#0#0#0#0	2#18#7089#7200#7300
20100902	6	20100902#0#0#0#0	2#18#7089#7200#7300
20100903	6	20100903#0#0#0#0	2#18#7089#7200#7300
20100904	6	20100904#0#0#0#0	2#18#7089#7200#7300
20100905	6	20100905#0#0#0#0	2#18#7089#7200#7300
20100906	6	20100906#0#0#0#0	2#18#7089#7200#7300
20100907	6	20100907#0#0#0#0	2#18#7089#7200#7300
20100908	6	20100908#0#0#0#0	2#18#7089#7200#7300
20100911	6	20100911#0#0#0#0	2#18#7090#7200#7300
20100912	6	20100912#0#0#0#0	2#18#7090#7200#7300
20100913	6	20100913#0#0#0#0	2#18#7090#7200#7300
20100914	6	20100914#0#0#0#0	2#18#7090#7200#7300
20100915	6	20100915#0#0#0#0	2#18#7090#7200#7300
20100916	6	20100916#0#0#0#0	2#18#7090#7200#7300
20100917	6	20100917#0#0#0#0	2#18#7090#7200#7300
20100918	6	20100918#0#0#0#0	2#18#7090#7200#7300
20100921	6	20100921#0#0#0#0	2#18#7091#7200#7300
20100922	6	20100922#0#0#0#0	2#18#7091#7200#7300
20100923	6	20100923#0#0#0#0	2#18#7091#7200#7300
20100924	6	20100924#0#0#0#0	2#18#7091#7200#7300
20100925	6	20100925#0#0#0#0	2#18#7091#7200#7300
20100926	6	20100926#0#0#0#0	2#18#7091#7200#7300
20100927	6	20100927#0#0#0#0	2#18#7091#7200#7300
20100928	6	20100928#0#0#0#0	2#18#7091#7200#7300
20100931	6	20100931#0#0#0#0	2#18#7092#7200#7300
20100932	6	20100932#0#0#0#0	2#18#7092#7200#7300
20100933	6	20100933#0#0#0#0	2#18#7092#7200#7300
20100934	6	20100934#0#0#0#0	2#18#7092#7200#7300
20100935	6	20100935#0#0#0#0	2#18#7092#7200#7300
20100936	6	20100936#0#0#0#0	2#18#7092#7200#7300
20100937	6	20100937#0#0#0#0	2#18#7092#7200#7300
20100938	6	20100938#0#0#0#0	2#18#7092#7200#7300
20100941	6	20100941#0#0#0#0	2#18#7093#7200#7300
20100942	6	20100942#0#0#0#0	2#18#7093#7200#7300
20100943	6	20100943#0#0#0#0	2#18#7093#7200#7300
20100944	6	20100944#0#0#0#0	2#18#7093#7200#7300
20100945	6	20100945#0#0#0#0	2#18#7093#7200#7300
20100946	6	20100946#0#0#0#0	2#18#7093#7200#7300
20100947	6	20100947#0#0#0#0	2#18#7093#7200#7300
20100948	6	20100948#0#0#0#0	2#18#7093#7200#7300
20100951	6	20100951#0#0#0#0	2#18#7094#7200#7300
20100952	6	20100952#0#0#0#0	2#18#7094#7200#7300
20100953	6	20100953#0#0#0#0	2#18#7094#7200#7300
20100954	6	20100954#0#0#0#0	2#18#7094#7200#7300
20100955	6	20100955#0#0#0#0	2#18#7094#7200#7300
20100956	6	20100956#0#0#0#0	2#18#7094#7200#7300
20100957	6	20100957#0#0#0#0	2#18#7094#7200#7300
20100958	6	20100958#0#0#0#0	2#18#7094#7200#7300
20100961	6	20100961#0#0#0#0	2#18#7095#7200#7300
20100962	6	20100962#0#0#0#0	2#18#7095#7200#7300
20100963	6	20100963#0#0#0#0	2#18#7095#7200#7300
20100964	6	20100964#0#0#0#0	2#18#7095#7200#7300
20100965	6	20100965#0#0#0#0	2#18#7095#7200#7300
20100966	6	20100966#0#0#0#0	2#18#7095#7200#7300
20100967	6	20100967#0#0#0#0	2#18#7095#7200#7300
20100968	6	20100968#0#0#0#0	2#18#7095#7200#7300
20100971	6	20100971#0#0#0#0	2#18#7096#7200#7300
20100972	6	20100972#0#0#0#0	2#18#7096#7200#7300
20100973	6	20100973#0#0#0#0	2#18#7096#7200#7300
20100974	6	20100974#0#0#0#0	2#18#7096#7200#7300
20100975	6	20100975#0#0#0#0	2#18#7096#7200#7300
20100976	6	20100976#0#0#0#0	2#18#7096#7200#7300
20100977	6	20100977#0#0#0#0	2#18#7096#7200#7300
20100978	6	20100978#0#0#0#0	2#18#7096#7200#7300
20100981	6	20100981#0#0#0#0	2#18#7097#7200#7300
20100982	6	20100982#0#0#0#0	2#18#7097#7200#7300
20100983	6	20100983#0#0#0#0	2#18#7097#7200#7300
20100984	6	20100984#0#0#0#0	2#18#7097#7200#7300
20100985	6	20100985#0#0#0#0	2#18#7097#7200#7300
20100986	6	20100986#0#0#0#0	2#18#7097#7200#7300
20100987	6	20100987#0#0#0#0	2#18#7097#7200#7300
20100988	6	20100988#0#0#0#0	2#18#7097#7200#7300
20100991	6	20100991#0#0#0#0	2#18#7098#7200#7300
20100992	6	20100992#0#0#0#0	2#18#7098#7200#7300
20100993	6	20100993#0#0#0#0	2#18#7098#7200#7300
20100994	6	20100994#0#0#0#0	2#18#7098#7200#7300
20100995	6	20100995#0#0#0#0	2#18#7098#7200#7300
20100996	6	20100996#0#0#0#0	2#18#7098#7200#7300
20100997	6	20100997#0#0#0#0	2#18#7098#7200#7300
20100998	6	20100998#0#0#0#0	2#18#7098#7200#7300
20101001	6	20101001#0#0#0#0	2#18#7099#7200#7300
20101002	6	20101002#0#0#0#0	2#18#7099#7200#7300
20101003	6	20101003#0#0#0#0	2#18#7099#7200#7300
20101004	6	20101004#0#0#0#0	2#18#7099#7200#7300
20101005	6	20101005#0#0#0#0	2#18#7099#7200#7300
20101006	6	20101006#0#0#0#0	2#18#7099#7200#7300
