Id	ActivityId	ChapterID	Order	OpenRules	PasseRules	MaxStar	StarCondServer	Cost	RepeatTimes	RepeatReset	RepeatType	MonsterGroup	BattleTime	LineRules	BuffTarget	BuffId	FirstReward	RepeatReward	RandomDrop	RandomDropShow
2007526	80007	20075	26	1#2007525	1	3	7#0|2#1#2#2|2#1#2#4	1012#1	0	0	0	4300301	20	null	null	0	60443#1|14#43900|3#23600	14#43900|3#23600	null	null
2007527	80007	20075	27	1#2007526	1	3	7#0|2#1#2#2|2#1#2#4	1012#1	0	0	0	4300302	20	null	null	0	60443#1|14#44000|3#23650	14#44000|3#23650	null	null
2007528	80007	20075	28	1#2007527	1	3	7#0|2#1#2#2|2#1#2#4	1012#1	0	0	0	4300303	20	null	null	0	60443#1|14#44100|3#23700	14#44100|3#23700	null	null
2007529	80007	20075	29	1#2007528	1	3	7#0|2#1#2#2|2#1#2#4	1012#1	0	0	0	4300304	20	null	null	0	60443#1|14#44200|3#23750	14#44200|3#23750	null	null
2007530	80007	20075	30	1#2007529	1	3	7#0|2#1#2#2|2#1#2#4	1012#1	0	0	0	4300305	20	null	null	0	60443#1|19#5|14#44300|3#23800	14#44300|3#23800	null	null
2008101	80008	20081	1	0	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400150	20	null	null	0	60446#1|14#28800|3#16050	14#28800|3#16050	null	null
2008102	80008	20081	2	1#2008101	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400152	20	null	null	0	60446#1|14#29000|3#16150	14#29000|3#16150	null	null
2008103	80008	20081	3	1#2008102	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400154	20	null	null	0	60446#1|14#29200|3#16250	14#29200|3#16250	null	null
2008104	80008	20081	4	1#2008103	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400156	20	null	null	0	60446#1|14#29400|3#16350	14#29400|3#16350	null	null
2008105	80008	20081	5	1#2008104	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400158	20	null	null	0	60446#1|14#29600|3#16450	14#29600|3#16450	null	null
2008106	80008	20081	6	1#2008105	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400160	20	null	null	0	60446#1|14#29800|3#16550	14#29800|3#16550	null	null
2008107	80008	20081	7	1#2008106	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400162	20	null	null	0	60446#1|14#30000|3#16650	14#30000|3#16650	null	null
2008108	80008	20081	8	1#2008107	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400164	20	null	null	0	60446#1|14#30200|3#16750	14#30200|3#16750	null	null
2008109	80008	20081	9	1#2008108	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400166	20	null	null	0	60446#1|14#30400|3#16850	14#30400|3#16850	null	null
2008110	80008	20081	10	1#2008109	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400168	20	null	null	0	60446#1|14#30600|3#16950	14#30600|3#16950	null	null
2008111	80008	20081	11	1#2008110	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400170	20	null	null	0	60446#1|14#30800|3#17050	14#30800|3#17050	null	null
2008112	80008	20081	12	1#2008111	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400172	20	null	null	0	60446#1|14#31000|3#17150	14#31000|3#17150	null	null
2008113	80008	20081	13	1#2008112	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400174	20	null	null	0	60446#1|14#31200|3#17250	14#31200|3#17250	null	null
2008114	80008	20081	14	1#2008113	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400176	20	null	null	0	60446#1|14#31400|3#17350	14#31400|3#17350	null	null
2008115	80008	20081	15	1#2008114	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400178	20	null	null	0	60446#1|14#31600|3#17450	14#31600|3#17450	null	null
2008116	80008	20081	16	1#2008115	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400180	20	null	null	0	60446#1|14#31800|3#17550	14#31800|3#17550	null	null
2008117	80008	20081	17	1#2008116	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400182	20	null	null	0	60446#1|14#32000|3#17650	14#32000|3#17650	null	null
2008118	80008	20081	18	1#2008117	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400184	20	null	null	0	60446#1|14#32200|3#17750	14#32200|3#17750	null	null
2008119	80008	20081	19	1#2008118	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400186	20	null	null	0	60446#1|14#32400|3#17850	14#32400|3#17850	null	null
2008120	80008	20081	20	1#2008119	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400188	20	null	null	0	60446#1|14#32600|3#17950	14#32600|3#17950	null	null
2008121	80008	20081	21	1#2008120	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400190	20	null	null	0	60446#1|14#32800|3#18050	14#32800|3#18050	null	null
2008122	80008	20081	22	1#2008121	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400192	20	null	null	0	60446#1|14#33000|3#18150	14#33000|3#18150	null	null
2008123	80008	20081	23	1#2008122	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400193	20	null	null	0	60446#1|14#33100|3#18200	14#33100|3#18200	null	null
2008124	80008	20081	24	1#2008123	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400194	20	null	null	0	60446#1|14#33200|3#18250	14#33200|3#18250	null	null
2008125	80008	20081	25	1#2008124	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400195	20	null	null	0	60446#1|14#33300|3#18300	14#33300|3#18300	null	null
2008126	80008	20081	26	1#2008125	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400196	20	null	null	0	60446#1|14#33400|3#18350	14#33400|3#18350	null	null
2008127	80008	20081	27	1#2008126	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400197	20	null	null	0	60446#1|14#33500|3#18400	14#33500|3#18400	null	null
2008128	80008	20081	28	1#2008127	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400198	20	null	null	0	60446#1|14#33600|3#18450	14#33600|3#18450	null	null
2008129	80008	20081	29	1#2008128	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400199	20	null	null	0	60446#1|14#33700|3#18500	14#33700|3#18500	null	null
2008130	80008	20081	30	1#2008129	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400200	20	null	null	0	60446#1|19#3|14#33800|3#18550	14#33800|3#18550	null	null
2008201	80008	20082	1	1#2008130	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400201	20	null	null	0	60446#1|14#33900|3#18600	14#33900|3#18600	null	null
2008202	80008	20082	2	1#2008201	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400202	20	null	null	0	60446#1|14#34000|3#18650	14#34000|3#18650	null	null
2008203	80008	20082	3	1#2008202	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400203	20	null	null	0	60446#1|14#34100|3#18700	14#34100|3#18700	null	null
2008204	80008	20082	4	1#2008203	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400204	20	null	null	0	60446#1|14#34200|3#18750	14#34200|3#18750	null	null
2008205	80008	20082	5	1#2008204	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400205	20	null	null	0	60446#1|14#34300|3#18800	14#34300|3#18800	null	null
2008206	80008	20082	6	1#2008205	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400206	20	null	null	0	60446#1|14#34400|3#18850	14#34400|3#18850	null	null
2008207	80008	20082	7	1#2008206	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400207	20	null	null	0	60446#1|14#34500|3#18900	14#34500|3#18900	null	null
2008208	80008	20082	8	1#2008207	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400208	20	null	null	0	60446#1|14#34600|3#18950	14#34600|3#18950	null	null
2008209	80008	20082	9	1#2008208	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400209	20	null	null	0	60446#1|14#34700|3#19000	14#34700|3#19000	null	null
2008210	80008	20082	10	1#2008209	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400210	20	null	null	0	60446#1|14#34800|3#19050	14#34800|3#19050	null	null
2008211	80008	20082	11	1#2008210	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400211	20	null	null	0	60446#1|14#34900|3#19100	14#34900|3#19100	null	null
2008212	80008	20082	12	1#2008211	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400212	20	null	null	0	60446#1|14#35000|3#19150	14#35000|3#19150	null	null
2008213	80008	20082	13	1#2008212	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400213	20	null	null	0	60446#1|14#35100|3#19200	14#35100|3#19200	null	null
2008214	80008	20082	14	1#2008213	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400214	20	null	null	0	60446#1|14#35200|3#19250	14#35200|3#19250	null	null
2008215	80008	20082	15	1#2008214	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400215	20	null	null	0	60446#1|14#35300|3#19300	14#35300|3#19300	null	null
2008216	80008	20082	16	1#2008215	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400216	20	null	null	0	60446#1|14#35400|3#19350	14#35400|3#19350	null	null
2008217	80008	20082	17	1#2008216	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400217	20	null	null	0	60446#1|14#35500|3#19400	14#35500|3#19400	null	null
2008218	80008	20082	18	1#2008217	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400218	20	null	null	0	60446#1|14#35600|3#19450	14#35600|3#19450	null	null
2008219	80008	20082	19	1#2008218	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400219	20	null	null	0	60446#1|14#35700|3#19500	14#35700|3#19500	null	null
2008220	80008	20082	20	1#2008219	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400220	20	null	null	0	60446#1|14#35800|3#19550	14#35800|3#19550	null	null
2008221	80008	20082	21	1#2008220	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400221	20	null	null	0	60446#1|14#35900|3#19600	14#35900|3#19600	null	null
2008222	80008	20082	22	1#2008221	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400222	20	null	null	0	60446#1|14#36000|3#19650	14#36000|3#19650	null	null
2008223	80008	20082	23	1#2008222	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400223	20	null	null	0	60446#1|14#36100|3#19700	14#36100|3#19700	null	null
2008224	80008	20082	24	1#2008223	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400224	20	null	null	0	60446#1|14#36200|3#19750	14#36200|3#19750	null	null
2008225	80008	20082	25	1#2008224	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400225	20	null	null	0	60446#1|14#36300|3#19800	14#36300|3#19800	null	null
2008226	80008	20082	26	1#2008225	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400226	20	null	null	0	60446#1|14#36400|3#19850	14#36400|3#19850	null	null
2008227	80008	20082	27	1#2008226	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400227	20	null	null	0	60446#1|14#36500|3#19900	14#36500|3#19900	null	null
2008228	80008	20082	28	1#2008227	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400228	20	null	null	0	60446#1|14#36600|3#19950	14#36600|3#19950	null	null
2008229	80008	20082	29	1#2008228	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400229	20	null	null	0	60446#1|14#36700|3#20000	14#36700|3#20000	null	null
2008230	80008	20082	30	1#2008229	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400230	20	null	null	0	60446#1|19#3|14#36800|3#20050	14#36800|3#20050	null	null
2008301	80008	20083	1	1#2008230	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400231	20	null	null	0	60446#1|14#36900|3#20100	14#36900|3#20100	null	null
2008302	80008	20083	2	1#2008301	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400232	20	null	null	0	60446#1|14#37000|3#20150	14#37000|3#20150	null	null
2008303	80008	20083	3	1#2008302	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400233	20	null	null	0	60446#1|14#37100|3#20200	14#37100|3#20200	null	null
2008304	80008	20083	4	1#2008303	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400234	20	null	null	0	60446#1|14#37200|3#20250	14#37200|3#20250	null	null
2008305	80008	20083	5	1#2008304	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400235	20	null	null	0	60446#1|14#37300|3#20300	14#37300|3#20300	null	null
2008306	80008	20083	6	1#2008305	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400236	20	null	null	0	60446#1|14#37400|3#20350	14#37400|3#20350	null	null
2008307	80008	20083	7	1#2008306	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400237	20	null	null	0	60446#1|14#37500|3#20400	14#37500|3#20400	null	null
2008308	80008	20083	8	1#2008307	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400238	20	null	null	0	60446#1|14#37600|3#20450	14#37600|3#20450	null	null
2008309	80008	20083	9	1#2008308	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400239	20	null	null	0	60446#1|14#37700|3#20500	14#37700|3#20500	null	null
2008310	80008	20083	10	1#2008309	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400240	20	null	null	0	60446#1|14#37800|3#20550	14#37800|3#20550	null	null
2008311	80008	20083	11	1#2008310	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400241	20	null	null	0	60446#1|14#37900|3#20600	14#37900|3#20600	null	null
2008312	80008	20083	12	1#2008311	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400242	20	null	null	0	60446#1|14#38000|3#20650	14#38000|3#20650	null	null
2008313	80008	20083	13	1#2008312	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400243	20	null	null	0	60446#1|14#38100|3#20700	14#38100|3#20700	null	null
2008314	80008	20083	14	1#2008313	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400244	20	null	null	0	60446#1|14#38200|3#20750	14#38200|3#20750	null	null
2008315	80008	20083	15	1#2008314	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400245	20	null	null	0	60446#1|14#38300|3#20800	14#38300|3#20800	null	null
2008316	80008	20083	16	1#2008315	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400246	20	null	null	0	60446#1|14#38400|3#20850	14#38400|3#20850	null	null
2008317	80008	20083	17	1#2008316	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400247	20	null	null	0	60446#1|14#38500|3#20900	14#38500|3#20900	null	null
2008318	80008	20083	18	1#2008317	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400248	20	null	null	0	60446#1|14#38600|3#20950	14#38600|3#20950	null	null
2008319	80008	20083	19	1#2008318	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400249	20	null	null	0	60446#1|14#38700|3#21000	14#38700|3#21000	null	null
2008320	80008	20083	20	1#2008319	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400250	20	null	null	0	60446#1|14#38800|3#21050	14#38800|3#21050	null	null
2008321	80008	20083	21	1#2008320	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400251	20	null	null	0	60446#1|14#38900|3#21100	14#38900|3#21100	null	null
2008322	80008	20083	22	1#2008321	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400252	20	null	null	0	60446#1|14#39000|3#21150	14#39000|3#21150	null	null
2008323	80008	20083	23	1#2008322	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400253	20	null	null	0	60446#1|14#39100|3#21200	14#39100|3#21200	null	null
2008324	80008	20083	24	1#2008323	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400254	20	null	null	0	60446#1|14#39200|3#21250	14#39200|3#21250	null	null
2008325	80008	20083	25	1#2008324	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400255	20	null	null	0	60446#1|14#39300|3#21300	14#39300|3#21300	null	null
2008326	80008	20083	26	1#2008325	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400256	20	null	null	0	60446#1|14#39400|3#21350	14#39400|3#21350	null	null
2008327	80008	20083	27	1#2008326	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400257	20	null	null	0	60446#1|14#39500|3#21400	14#39500|3#21400	null	null
2008328	80008	20083	28	1#2008327	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400258	20	null	null	0	60446#1|14#39600|3#21450	14#39600|3#21450	null	null
2008329	80008	20083	29	1#2008328	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400259	20	null	null	0	60446#1|14#39700|3#21500	14#39700|3#21500	null	null
2008330	80008	20083	30	1#2008329	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400260	20	null	null	0	60446#1|19#3|14#39800|3#21550	14#39800|3#21550	null	null
2008401	80008	20084	1	1#2008330	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400261	20	null	null	0	60446#1|14#39900|3#21600	14#39900|3#21600	null	null
2008402	80008	20084	2	1#2008401	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400262	20	null	null	0	60446#1|14#40000|3#21650	14#40000|3#21650	null	null
2008403	80008	20084	3	1#2008402	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400263	20	null	null	0	60446#1|14#40100|3#21700	14#40100|3#21700	null	null
2008404	80008	20084	4	1#2008403	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400264	20	null	null	0	60446#1|14#40200|3#21750	14#40200|3#21750	null	null
2008405	80008	20084	5	1#2008404	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400265	20	null	null	0	60446#1|14#40300|3#21800	14#40300|3#21800	null	null
2008406	80008	20084	6	1#2008405	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400266	20	null	null	0	60446#1|14#40400|3#21850	14#40400|3#21850	null	null
2008407	80008	20084	7	1#2008406	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400267	20	null	null	0	60446#1|14#40500|3#21900	14#40500|3#21900	null	null
2008408	80008	20084	8	1#2008407	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400268	20	null	null	0	60446#1|14#40600|3#21950	14#40600|3#21950	null	null
2008409	80008	20084	9	1#2008408	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400269	20	null	null	0	60446#1|14#40700|3#22000	14#40700|3#22000	null	null
2008410	80008	20084	10	1#2008409	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400270	20	null	null	0	60446#1|14#40800|3#22050	14#40800|3#22050	null	null
2008411	80008	20084	11	1#2008410	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400271	20	null	null	0	60446#1|14#40900|3#22100	14#40900|3#22100	null	null
2008412	80008	20084	12	1#2008411	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400272	20	null	null	0	60446#1|14#41000|3#22150	14#41000|3#22150	null	null
2008413	80008	20084	13	1#2008412	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400273	20	null	null	0	60446#1|14#41100|3#22200	14#41100|3#22200	null	null
2008414	80008	20084	14	1#2008413	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400274	20	null	null	0	60446#1|14#41200|3#22250	14#41200|3#22250	null	null
2008415	80008	20084	15	1#2008414	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400275	20	null	null	0	60446#1|14#41300|3#22300	14#41300|3#22300	null	null
2008416	80008	20084	16	1#2008415	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400276	20	null	null	0	60446#1|14#41400|3#22350	14#41400|3#22350	null	null
2008417	80008	20084	17	1#2008416	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400277	20	null	null	0	60446#1|14#41500|3#22400	14#41500|3#22400	null	null
2008418	80008	20084	18	1#2008417	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400278	20	null	null	0	60446#1|14#41600|3#22450	14#41600|3#22450	null	null
2008419	80008	20084	19	1#2008418	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400279	20	null	null	0	60446#1|14#41700|3#22500	14#41700|3#22500	null	null
2008420	80008	20084	20	1#2008419	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400280	20	null	null	0	60446#1|14#41800|3#22550	14#41800|3#22550	null	null
2008421	80008	20084	21	1#2008420	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400281	20	null	null	0	60446#1|14#41900|3#22600	14#41900|3#22600	null	null
2008422	80008	20084	22	1#2008421	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400282	20	null	null	0	60446#1|14#42000|3#22650	14#42000|3#22650	null	null
2008423	80008	20084	23	1#2008422	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400283	20	null	null	0	60446#1|14#42100|3#22700	14#42100|3#22700	null	null
2008424	80008	20084	24	1#2008423	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400284	20	null	null	0	60446#1|14#42200|3#22750	14#42200|3#22750	null	null
2008425	80008	20084	25	1#2008424	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400285	20	null	null	0	60446#1|14#42300|3#22800	14#42300|3#22800	null	null
2008426	80008	20084	26	1#2008425	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400286	20	null	null	0	60446#1|14#42400|3#22850	14#42400|3#22850	null	null
2008427	80008	20084	27	1#2008426	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400287	20	null	null	0	60446#1|14#42500|3#22900	14#42500|3#22900	null	null
2008428	80008	20084	28	1#2008427	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400288	20	null	null	0	60446#1|14#42600|3#22950	14#42600|3#22950	null	null
2008429	80008	20084	29	1#2008428	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400289	20	null	null	0	60446#1|14#42700|3#23000	14#42700|3#23000	null	null
2008430	80008	20084	30	1#2008429	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400290	20	null	null	0	60446#1|19#3|14#42800|3#23050	14#42800|3#23050	null	null
2008501	80008	20085	1	1#2008430	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400291	20	null	null	0	60446#1|14#42900|3#23100	14#42900|3#23100	null	null
2008502	80008	20085	2	1#2008501	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400292	20	null	null	0	60446#1|14#43000|3#23150	14#43000|3#23150	null	null
2008503	80008	20085	3	1#2008502	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400293	20	null	null	0	60446#1|14#43100|3#23200	14#43100|3#23200	null	null
2008504	80008	20085	4	1#2008503	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400294	20	null	null	0	60446#1|14#43200|3#23250	14#43200|3#23250	null	null
2008505	80008	20085	5	1#2008504	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400295	20	null	null	0	60446#1|14#43300|3#23300	14#43300|3#23300	null	null
2008506	80008	20085	6	1#2008505	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400296	20	null	null	0	60446#1|14#43400|3#23350	14#43400|3#23350	null	null
2008507	80008	20085	7	1#2008506	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400297	20	null	null	0	60446#1|14#43500|3#23400	14#43500|3#23400	null	null
2008508	80008	20085	8	1#2008507	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400298	20	null	null	0	60446#1|14#43600|3#23450	14#43600|3#23450	null	null
2008509	80008	20085	9	1#2008508	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400299	20	null	null	0	60446#1|14#43700|3#23500	14#43700|3#23500	null	null
2008510	80008	20085	10	1#2008509	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400300	20	null	null	0	60446#1|14#43800|3#23550	14#43800|3#23550	null	null
2008511	80008	20085	11	1#2008510	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400301	20	null	null	0	60446#1|14#43900|3#23600	14#43900|3#23600	null	null
2008512	80008	20085	12	1#2008511	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400302	20	null	null	0	60446#1|14#44000|3#23650	14#44000|3#23650	null	null
2008513	80008	20085	13	1#2008512	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400303	20	null	null	0	60446#1|14#44100|3#23700	14#44100|3#23700	null	null
2008514	80008	20085	14	1#2008513	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400304	20	null	null	0	60446#1|14#44200|3#23750	14#44200|3#23750	null	null
2008515	80008	20085	15	1#2008514	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400305	20	null	null	0	60446#1|14#44300|3#23800	14#44300|3#23800	null	null
2008516	80008	20085	16	1#2008515	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400306	20	null	null	0	60446#1|14#44400|3#23850	14#44400|3#23850	null	null
2008517	80008	20085	17	1#2008516	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400307	20	null	null	0	60446#1|14#44500|3#23900	14#44500|3#23900	null	null
2008518	80008	20085	18	1#2008517	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400308	20	null	null	0	60446#1|14#44600|3#23950	14#44600|3#23950	null	null
2008519	80008	20085	19	1#2008518	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400309	20	null	null	0	60446#1|14#44700|3#24000	14#44700|3#24000	null	null
2008520	80008	20085	20	1#2008519	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400310	20	null	null	0	60446#1|14#44800|3#24050	14#44800|3#24050	null	null
2008521	80008	20085	21	1#2008520	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400311	20	null	null	0	60446#1|14#44900|3#24100	14#44900|3#24100	null	null
2008522	80008	20085	22	1#2008521	1	3	7#0|2#5#2#2|2#5#2#4	1012#1	0	0	0	4400312	20	null	null	0	60446#1|14#45000|3#24150	14#45000|3#24150	null	null
